"greenhouse","species","plant_no","plant","co2","resprouter","drought_phase","water_potential_mpa","osmotic_potential_mpa","transpiration_mean_g_day","plant_height","vol_swc_cm3_per_cm3","ysoil_kpa","water_potential_midday_kpa","whole_plant_leaf_area_mm2","whole_plant_leaf_area_cm2","leaves_biomass","SLA","percentage_biomass_change_1_2","percentage_biomass_change_2_3","whole_plant_conductance","whole_plant_conductivity","leaf_specific_conductance","leaf_specific_conductivity","leaf_specific_transpiration","root_shoot_ratio","stems_biomass","total_aboveground_biomass","total_belowground_biomass"
"A","ACY","1W","AACY1W","elevated","R+","1",-1.34,-1.2256776,287.5,64,0.237967780936858,-18.3237599090508,-1340,362344.63290495,3623.4463290495,14.8803448275862,24.3505535055351,,,0.217526797621947,13.9217150478046,6.00331225767069e-05,0.00384211984490924,0.0793443517281011,,,,
"A","ACY","1W","AACY1W","elevated","R+","2",-1.99,-1.5928945,260,,0.140298289411434,-105.607234387684,-1990,675278.634050134,6752.78634050133,27.7315517241379,,86.3636363636364,,0.137975481940208,8.83043084417329,2.04323778338238e-05,0.00130767218136472,0.038502624974315,,,,
"A","ACY","1W","AACY1W","elevated","R+","3",-2.74,-2.7699341,77.1428571428571,,0.07,-1058.454742,-2740,477636.10701107,4776.3610701107,19.615,,,-29.2682926829268,0.045876170609056,2.93607491897959,9.60483722558956e-06,0.000614709582437732,0.016150968490552,0.301099939,69.299,88.914,26.772
"A","ACY","2D","AACY2D","elevated","R+","1",-1.87,-1.045717,201.25,70,0.253702151969408,-14.8196427714608,-1870,206745.365534774,2067.45365534774,11.484,18.002905393136,,,0.108480018784076,7.59360131488529,5.24703509089444e-05,0.00367292456362611,0.0973419643431622,,,,
"A","ACY","2D","AACY2D","elevated","R+","2",-1.94,-1.2597242,203,,0.146710626545679,-91.06514537513,-1940,277226.740148901,2772.26740148901,15.399,,34.0909090909091,,0.10979294348431,7.68550604390173,3.96040235604038e-05,0.00277228164922827,0.0732252595442152,,,,
"A","ACY","2D","AACY2D","elevated","R+","3",-4.21,-3.1225596,40,,0.07,-1058.454742,-4210,173854.057381514,1738.54057381514,9.657,,,-37.2881355932203,0.0126921864436065,0.888453051052456,7.3004833104091e-06,0.000511033831728637,0.0230078035580279,0.2753046,49.601,59.258,16.314
"A","ACY","2W","AACY2W","elevated","R+","1",-1.67,-1.434821,188.75,65,0.237644745762712,-18.4064594152519,-1670,,,,16.675388806902,,,0.114283566362928,7.42843181359031,,,,,,,
"A","ACY","2W","AACY2W","elevated","R+","2",-2.2,-1.9309286,111,,0.118153220338983,-186.644524648692,-2200,,,,,,,0.0551318440081386,3.58356986052901,,,,,,,
"A","ACY","2W","AACY2W","elevated","R+","3",-7.5,,8.57142857142857,,0.034,-11596.3065,-7500,94699.5330343966,946.995330343966,5.679,,,,0.001,0.05,1.05597141607528e-06,5.27985708037642e-05,0.00905118356635958,0.380287871,39.897,45.576,17.332
"A","ACY","3W","AACY3W","elevated","R+","1",-1.65,-1.118674,586.25,67,0.239254006682305,-17.9992323514144,-1650,339045.624638018,3390.45624638018,22.154,15.3040365007682,,,0.359221644757361,24.0678501987432,0.000105950827456005,0.00709870543955232,0.172911831741203,,,,
"A","ACY","3W","AACY3W","elevated","R+","2",-2.08,-1.4153658,435,,0.159592989733153,-68.894017883266,-2080,517490.690236976,5174.90690236976,33.814,,52.6315789473684,,0.216298894174713,14.4920259097058,4.17976396977621e-05,0.00280044185975006,0.0840594832345292,,,,
"A","ACY","3W","AACY3W","elevated","R+","3",-1.97,-1.7290809,245.714285714286,,0.125,-154.8515663,-1970,571024.209916663,5710.24209916663,37.312,,,10.3448275862069,0.135368701067285,9.06970297150809,2.3706298037178e-05,0.00158832196849093,0.043030449751009,0.388604302,86.454,123.766,48.096
"A","ACY","4W","AACY4W","elevated","R+","1",-2.04,-1.3910468,238.75,100,0.242890440511892,-17.1213003167163,-2040,,,,18.0682978723404,,,0.118024872196924,11.8024872196924,,,,,,,
"A","ACY","4W","AACY4W","elevated","R+","2",-2.41,-1.8214931,202,,0.137170101528841,-113.803910538463,-2410,,,,,,,0.0879715808798235,8.79715808798235,,,,,,,
"A","ACY","4W","AACY4W","elevated","R+","3",-7.5,,45.7142857142857,,0.082,-626.4398474,-7500,133994.497021277,1339.94497021277,7.416,,,,0.00665074353019138,0.665074353019138,4.9634452742752e-06,0.00049634452742752,0.0341165396568688,0.324808895,129.289,136.705,44.403
"A","CAL","1W","ACAL1W","elevated","R-","1",-1.06,-1.1308335,180,54,0.242364697522507,-17.2447285559472,-1060,492881.041723879,4928.81041723879,27.7598461538462,17.7551791530945,,,0.172619602057469,9.3214585111033,3.50225688238529e-05,0.00189121871648806,0.0365199682605848,,,,
"A","CAL","1W","ACAL1W","elevated","R-","2",-1.62,-1.4883228,203.076923076923,,0.138339273793694,-110.646579121664,-1620,739321.562585818,7393.21562585818,41.6397692307692,,50,,0.134545640714649,7.26546459859105,1.81985278833297e-05,0.000982720505699805,0.0274680103156535,,,,
"A","CAL","1W","ACAL1W","elevated","R-","3",-6.98,-5.2480402,31.25,,0.055,-2354.34433,-6980,457675.253029316,4576.75253029316,25.777,,,-38.0952380952381,0.00675579901086758,0.364813146586849,1.47611193005335e-06,7.97100442228808e-05,0.00682798551880591,0.266926057,35.135,60.912,16.259
"A","CAL","2W","ACAL2W","elevated","R-","1",-1.59,-1.2037905,233.333333333333,95,0.240512337296214,-17.6889458036565,-1590,966728.853877111,9667.28853877111,52.9102,18.2711245445512,,,0.148401509173767,14.0981433715078,1.53508927119114e-05,0.00145833480763159,0.0241363783027205,,,,
"A","CAL","2W","ACAL2W","elevated","R-","2",-2,-1.4980504,246.153846153846,,0.135639455940282,-118.117045715621,-2000,1450093.28081567,14500.9328081567,79.3653,,50,,0.130801889455155,12.4261794982397,9.0202396760007e-06,0.000856922769220067,0.0169750352898254,,,,
"A","CAL","2W","ACAL2W","elevated","R-","3",-6.49,-5.5958019,32.5,,0.045,-4579.02287,-6490,690520.609912222,6905.20609912223,37.793,,,-52.3809523809524,0.0170070062533925,1.61566559407228,2.46292522037168e-06,0.00023397789593531,0.00470659376903049,0.176407197,54.074,91.867,16.206
"A","CAL","3W","ACAL3W","elevated","R-","1",-1.37,-1.4007744,99.3333333333333,45,0.254206916582553,-14.722317784956,-1370,240062.71862022,2400.6271862022,13.9536,17.2043571995915,,,0.0732937128950464,3.29821708027709,3.05310684292454e-05,0.00137389807931605,0.0413780756563367,,,,
"A","CAL","3W","ACAL3W","elevated","R-","2",-1.55,-1.3837511,96.1538461538462,,0.139376408107976,-107.94061102369,-1550,429585.91753092,4295.8591753092,24.9696,,78.9473684210526,,0.0666781457746369,3.00051655985866,1.55214924543791e-05,0.000698467160447058,0.0223829139247623,,,,
"A","CAL","3W","ACAL3W","elevated","R-","3",-7.5,,22.5,,0.037,-8761.603195,-7500,252697.5985476,2526.975985476,14.688,,,-41.1764705882353,0.001,0.05,3.95729918189797e-07,1.97864959094899e-05,0.00890392315927043,0.456700595,16.063,30.751,14.044
"A","CAL","4W","ACAL4W","elevated","R-","1",-1.59,-1.1308335,212,57,0.24381747066343,-16.9064495182157,-1590,435277.654831378,4352.77654831378,30.288,14.3712907696572,,,0.134766301683121,7.6816791959379,3.09609970066872e-05,0.00176477682938117,0.0487045447077054,,,,
"A","CAL","4W","ACAL4W","elevated","R-","2",-1.68,-1.4542762,178.461538461538,,0.140639504561735,-104.760244665653,-1680,725462.758052296,7254.62758052296,50.48,,66.6666666666667,,0.113291667415834,6.45762504270253,1.56164690962216e-05,0.000890138738484633,0.0245996829583186,,,,
"A","CAL","4W","ACAL4W","elevated","R-","3",-5.24,-3.7743088,51.25,,0.058,-1974.278868,-5240,580370.206441837,5803.70206441837,40.384,,,-20,0.0156933179314712,0.894519122093858,2.70401853115179e-06,0.000154129056275652,0.00883057045850201,0.365645261,19.305,59.689,21.825
"A","CAL","5W","ACAL5W","elevated","R-","1",-1.77,-1.3351131,136.666666666667,93,0.233234407544962,-19.5857299601017,-1770,437480.454842975,4374.80454842975,30.1547272727273,14.5078564593301,,,0.0780767553177863,7.26113824455413,1.78469128056956e-05,0.00165976289092969,0.0312394908512474,,,,
"A","CAL","5W","ACAL5W","elevated","R-","2",-1.44,-1.4664357,133.846153846154,,0.12200559398564,-167.812167009624,-1440,562474.870512397,5624.74870512397,38.7703636363636,,28.5714285714286,,0.105209427708122,9.78447677685538,1.8704733886561e-05,0.00173954025145017,0.0237959348698057,,,,
"A","CAL","5W","ACAL5W","elevated","R-","3",-7.5,,20,,0.037,-8761.603195,-7500,343734.643090909,3437.34643090909,23.693,,,-38.8888888888889,0.001,0.05,2.90922087749976e-07,1.45461043874988e-05,0.00581844175499951,0.278877857,29.99,53.683,14.971
"A","DPE","1W","ADPE1W","elevated","R+","1",-2.09,-1.6269411,110,48,0.251099172038964,-15.3350497852596,-2090,75911.1123470523,759.111123470523,4.79275862068966,15.8387096774194,,,0.0530206094186988,2.54498925209754,6.98456494436518e-05,0.00335259117329529,0.14490632082573,,,,
"A","DPE","1W","ADPE1W","elevated","R+","2",-2.14,-1.556416,188.888888888889,,0.142836460174557,-99.5132132078333,-2140,120346.885428254,1203.46885428254,7.59827586206896,,58.5365853658536,,0.0925705033286884,4.44338415977704,7.69197333186288e-05,0.00369214719929418,0.156953699480239,,,,
"A","DPE","1W","ADPE1W","elevated","R+","3",-6.87,,33.3333333333333,,0.05,-3229.138937,-6870,53693.2258064516,536.932258064516,3.39,,,-55.3846153846154,0.00915534340820666,0.43945648359392,1.70512076164114e-05,0.000818457965587748,0.0620810778877214,0.25343463,81.772,85.162,21.583
"A","DPE","2W","ADPE2W","elevated","R+","1",-1.95,,100,34,0.256096877789728,-14.3652138311439,-1950,120747.598841268,1207.47598841268,4.73444827586207,25.504048582996,,,0.0516626383833114,1.75652970503259,4.2785644500663e-05,0.00145471191302254,0.0828173818441375,,,,
"A","DPE","2W","ADPE2W","elevated","R+","2",-1.88,-1.6731472,177.777777777778,,0.153554504908371,-78.2910112051158,-1880,245707.32322351,2457.0732322351,9.63405172413793,,103.488372093023,,0.0986717493687417,3.35483947853722,4.01582452139548e-05,0.00136538033727446,0.0723534713762116,,,,
"A","DPE","2W","ADPE2W","elevated","R+","3",-3.13,-2.334624,117.777777777778,,0.064,-1424.576192,-3130,325737.708502024,3257.37708502024,12.772,,,32.5714285714286,0.06906070926493,2.34806411500762,2.12013247046284e-05,0.000720845039957364,0.0361572439124118,0.274526194,45.849,58.621,16.093
"A","DPE","3D","ADPE3D","elevated","R+","1",-2.17,-1.45914,86.6666666666667,50,0.252456159912468,-15.0634967768845,-2170,160613.929411765,1606.13929411765,8.2992,19.3529411764706,,,0.0402177356674038,2.01088678337019,2.50400048206889e-05,0.00125200024103445,0.0539596204289853,,,,
"A","DPE","3D","ADPE3D","elevated","R+","2",-1.87,-1.6707153,155.555555555556,,0.148430736183655,-87.6134458068553,-1870,374765.835294118,3747.65835294118,19.3648,,133.333333333333,,0.0872737483289492,4.36368741644746,2.32875412083539e-05,0.00116437706041769,0.0415074003299887,,,,
"A","DPE","3D","ADPE3D","elevated","R+","3",-3.95,-2.8550506,65.5555555555556,,0.05,-3229.138937,-3950,295867.764705882,2958.67764705882,15.288,,,-21.0526315789474,0.0909406249281015,4.54703124640508,3.07369155333648e-05,0.00153684577666824,0.0221570456047225,0.235025898,57.304,72.592,17.061
"A","DPE","3W","ADPE3W","elevated","R+","1",-1.9,-1.2499966,109.166666666667,33,0.249984128298882,-15.5629732506513,-1900,129627.499282297,1296.27499282297,6.00632894736842,21.5818181818182,,,0.0579306525593901,1.91171153445987,4.46900949876627e-05,0.00147477313459287,0.084215669723697,,,,
"A","DPE","3W","ADPE3W","elevated","R+","2",-2.03,,133.333333333333,,0.141297687620916,-103.151272507898,-2030,152931.31937799,1529.3131937799,7.08611842105263,,17.9775280898876,,0.0691976134041793,2.28352124233792,4.5247509591641e-05,0.00149316781652415,0.0871851062788401,,,,
"A","DPE","3W","ADPE3W","elevated","R+","3",-7.43,,23.3333333333333,,0.052,-2835.444896,-7430,110693.145454545,1106.93145454545,5.129,,,-27.6190476190476,0.00507847502210158,0.167589675729352,4.58788572792611e-06,0.000151400229021562,0.0210792937878117,0.314457979,43.965,49.094,15.438
"A","DPE","4W","ADPE4W","elevated","R+","1",-1.85,-1.2937708,60,45,0.263415722157742,-13.0841370609416,-1850,1021626.55758648,10216.2655758648,58.8945833333333,17.3466981132075,,,0.0326634448591457,1.46985501866156,3.19720005481365e-06,0.000143874002466614,0.00587298749767683,,,,
"A","DPE","4W","ADPE4W","elevated","R+","2",-1.82,-1.5928945,103.333333333333,,0.155788603513675,-74.6305259430516,-1820,1012078.64583333,10120.7864583333,58.3441666666667,,-0.934579439252319,,0.059204274435455,2.66419234959547,5.84977014179633e-06,0.000263239656380835,0.0102100102357411,,,,
"A","DPE","4W","ADPE4W","elevated","R+","3",-3.54,-2.845323,50,,0.06,-1764.415648,-3540,114574.941037736,1145.74941037736,6.605,,,-88.6792452830189,0.0281597435479089,1.2671884596559,2.45775762944834e-05,0.00110599093325175,0.0436395598785709,0.276514677,33.288,39.893,11.031
"A","LST","1D","ALST1D","elevated","R-","1",-1.23,-1.070036,42.3076923076923,42,0.262112917691178,-13.3009655196545,-1230,117845.386507145,1178.45386507145,5.55733333333333,21.2053838484546,,,0.0347725206552514,1.46044586752056,2.95069002579436e-05,0.00123928981083363,0.0359010170543478,,,,
"A","LST","1D","ALST1D","elevated","R-","2",-1.54,-1.4056382,72.8571428571429,,0.155333256674229,-75.3582235036293,-1540,161262.107851883,1612.62107851883,7.60477192982456,,36.8421052631579,,0.0497440015888577,2.08924806673202,3.08466770349715e-05,0.0012955604354688,0.0451793318515104,,,,
"A","LST","1D","ALST1D","elevated","R-","3",-3.73,-3.5773249,50,,0.071,-1009.836048,-3730,176768.079760718,1767.68079760718,8.336,,,9.61538461538463,0.0183812449846038,0.772012289353359,1.03985091705955e-05,0.00043673738516501,0.0282856498003952,0.424610612,7.137,15.473,6.57
"A","LST","2D","ALST2D","elevated","R-","1",-1.58,-0.9265539,90,33,0.267029826426727,-12.5062367756862,-1580,63472.3636613552,634.723636613552,2.41935344827586,26.2352587244284,,,0.0574164963915845,1.89474438092229,9.04590487569036e-05,0.00298514860897782,0.14179399475365,,,,
"A","LST","2D","ALST2D","elevated","R-","2",-1.49,-1.3399769,73.5714285714286,,0.163004402697914,-64.2290503955309,-1490,128492.833753475,1284.92833753475,4.89771551724138,,102.439024390244,,0.0516011555655826,1.70283813366422,4.0158780889356e-05,0.00132523976934875,0.0572572231635749,,,,
"A","LST","2D","ALST2D","elevated","R-","3",-2.65,-2.1449358,39,,0.08,-679.8748702,-2650,179580.345968712,1795.80345968712,6.845,,,39.7590361445783,0.0197956969382747,0.653257998963067,1.10233092778002e-05,0.000363769206167406,0.0217172986217516,0.428265381,8.092,14.937,6.397
"A","LST","2W","ALST2W","elevated","R-","1",-1.72,-1.1235378,144.615384615385,37,0.250074730351969,-15.5442895802314,-1720,343818.394933679,3438.18394933679,18.1814594594595,18.9103848181339,,,0.0848454927466371,3.13928323162557,2.46774151694249e-05,0.000913064361268723,0.0420615612039258,,,,
"A","LST","2W","ALST2W","elevated","R-","2",-2.09,-1.4980504,151.428571428571,,0.137151001538409,-113.856457171066,-2090,524775.444898773,5247.75444898773,27.7506486486486,,52.6315789473684,,0.0766283259017687,2.83524805836544,1.46021172763809e-05,0.000540278339226095,0.028855879767351,,,,
"A","LST","2W","ALST2W","elevated","R-","3",-7.5,,16,,0.039,-7358.564882,-7500,334770.542435424,3347.70542435424,17.703,,,-36.2068965517241,0.11312607665092,4.18566483608405,3.37921239509124e-05,0.00125030858618376,0.00477939303846793,0.298753254,18.792,36.495,10.903
"A","LST","3W","ALST3W","elevated","R-","1",-1.36,-1.0967869,67.6923076923077,35,0.275270291602166,-11.3075905435806,-1360,112825.74501177,1128.2574501177,5.09725581395349,22.1346051934287,,,0.0501910644841477,1.75668725694517,4.44854713602041e-05,0.00155699149760714,0.0599972175545982,,,,
"A","LST","3W","ALST3W","elevated","R-","2",-2.02,-1.7217852,78.5714285714286,,0.177177071263183,-48.7193372609502,-2020,155621.717257613,1556.21717257613,7.0306976744186,,37.9310344827586,,0.0398580628606458,1.3950322001226,2.56121469182001e-05,0.000896425142137002,0.0504887299510793,,,,
"A","LST","3W","ALST3W","elevated","R-","3",-3.64,-3.4338428,37,,0.11,-236.5677528,-3640,167293.346051934,1672.93346051934,7.558,,,7.5,0.0108713784534538,0.380498245870884,6.49839261991862e-06,0.000227443741697152,0.0221168389975975,0.414875034,7.326,14.884,6.175
"A","SRO","1W","AROF1W","elevated","R-","1",-1.18,-1.1819034,294.285714285714,58,0.244249505743197,-16.8075186409922,-1180,332909.170683369,3329.09170683369,34.4413106796116,9.66598436918496,,,0.252998294780833,14.6739010972883,7.59961926736647e-05,0.00440777917507255,0.0883981999299172,,,,
"A","SRO","1W","AROF1W","elevated","R-","2",-1.52,-1.4931866,245.454545454545,,0.137046115912689,-114.145575169029,-1520,491177.464942676,4911.77464942676,50.8150485436893,,47.5409836065574,,0.174594567630327,10.126484922559,3.55461274369954e-05,0.00206167539134573,0.0499726805429056,,,,
"A","SRO","1W","AROF1W","elevated","R-","3",-7.5,,41.6666666666667,,0.045,-4579.02287,-7500,562125.320989951,5621.25320989952,58.155,,,14.4444444444445,0.0142646329677585,0.827348712129994,2.53762505176555e-06,0.000147182253002402,0.00741234474072224,0.182206637,80.155,138.31,25.201
"A","SRO","2W","AROF2W","elevated","R-","1",-0.86,-1.0481489,157.142857142857,52,0.253711838488271,-14.8177672196258,-860,185379.445085426,1853.79445085426,20.6901081081081,8.95981036526236,,,0.185927781072619,9.66824461577621,0.000100295791147147,0.00521538113965166,0.0847682207002201,,,,
"A","SRO","2W","AROF2W","elevated","R-","2",-1.03,-1.386183,174.545454545455,,0.150957601200136,-82.8453271099275,-1030,242758.797135677,2427.58797135677,27.0941891891892,,30.952380952381,,0.18428400296317,9.58276815408485,7.59123892264858e-05,0.00394744423977726,0.0719007741861161,,,,
"A","SRO","2W","AROF2W","elevated","R-","3",-2.72,,65.8333333333333,,0.065,-1353.207881,-2720,326620.927055274,3266.20927055274,36.454,,,34.5454545454546,0.0481663103102318,2.50464813613206,1.47468537134121e-05,0.000766836393097431,0.0201558834355376,0.165034813,37.082,73.536,12.136
"A","SRO","3W","AROF3W","elevated","R-","1",-1.08,-1.1697439,155,62,0.25816005591339,-13.9881443956563,-1080,200513.797066289,2005.13797066289,19.9966509433962,10.0273689646269,,,0.145401760013379,9.01490912082952,7.25145910858745e-05,0.00449590464732422,0.0773014138018432,,,,
"A","SRO","3W","AROF3W","elevated","R-","2",-1.49,-1.4250934,152.727272727273,,0.147990564387966,-88.4802819961671,-1490,179282.92443574,1792.8292443574,17.879358490566,,-10.5882352941177,,0.10897261791279,6.75630231059297,6.07824857028414e-05,0.00376851411357617,0.0851878522218183,,,,
"A","SRO","3W","AROF3W","elevated","R-","3",-7.35,,34.1666666666667,,0.04,-6766.17809,-7350,250052.499870901,2500.52499870901,24.937,,,39.4736842105263,0.058522412539582,3.62838957745408,2.34040501773813e-05,0.00145105111099764,0.0136637972762946,0.108106629,29.87,54.807,5.925
"A","SRO","4W","AROF4W","elevated","R-","1",-0.91,-1.1162421,110.714285714286,49,0.250685586651813,-15.419079658477,-910,108648.490788504,1086.48490788504,10.0580869565217,10.802102950408,,,0.123761063081938,6.06429209101498,0.000113909601673946,0.00558157048202333,0.101901356301214,,,,
"A","SRO","4W","AROF4W","elevated","R-","2",-1.38,-1.3594321,136.363636363636,,0.142211010380626,-100.971466697379,-1380,217296.981577008,2172.96981577008,20.1161739130435,,100,,0.106615007259867,5.2241353557335,4.9064191543813e-05,0.00240414538564684,0.062754500947962,,,,
"A","SRO","4W","AROF4W","elevated","R-","3",-4.49,-5.3915223,28.3333333333333,,0.051,-3023.967797,-4490,237991.93220339,2379.9193220339,22.032,,,9.52380952380954,0.0193265422651383,0.947000570991777,8.12067118671136e-06,0.000397912888148857,0.0119051654696931,0.245092626,30.491,52.523,12.873
"A","SRO","5W","AROF5W","elevated","R-","1",-1.08,-0.9922152,252.142857142857,63,0.243877383476266,-16.8926850122878,-1080,277325.913117896,2773.25913117896,23.4053658536585,11.848817696415,,,0.237175357170571,14.942047501746,8.55222487159878e-05,0.00538790166910723,0.0909193282041651,,,,
"A","SRO","5W","AROF5W","elevated","R-","2",-1.6,-1.5175056,200,,0.136462129238978,-115.772934240402,-1600,506119.791440159,5061.19791440159,42.7147926829268,,82.5,,0.134750271446939,8.48926710115717,2.662418536598e-05,0.00167732367805674,0.0395163365239881,,,,
"A","SRO","5W","AROF5W","elevated","R-","3",-7.5,,30,,0.044,-4933.176718,-7500,568518.121891686,5685.18121891686,47.981,,,12.3287671232877,0.0116875985231928,0.736318706961144,2.05580052299889e-06,0.00012951543294893,0.00527687664558134,0.119394765,55.516,103.497,12.357
"B","ACY","1W","BACY1W","elevated","R+","1",-1.33,-1.0821955,98.75,63,0.247143106760847,-16.1639691330493,-1330,216163.248033878,2161.63248033878,9.71833333333333,22.242831215971,,,0.0751615861340312,4.73517992644397,3.47707516507393e-05,0.00219055735399657,0.0456830663390678,,,,
"B","ACY","1W","BACY1W","elevated","R+","2",-2.14,-1.3788873,117.272727272727,,0.136973615235424,-114.345982598553,-2140,317887.129461585,3178.87129461585,14.2916666666667,,47.0588235294118,,0.0578937598747328,3.64730687210817,1.8212049029097e-05,0.00114735908883311,0.0368913102809024,,,,
"B","ACY","1W","BACY1W","elevated","R+","3",-6.5,-5.6128252,25.7142857142857,,0.045,-4579.02287,-6500,190732.277676951,1907.32277676951,8.575,,,-40,0.0133860446918937,0.843320815589303,7.01823773874606e-06,0.000442148977541002,0.0134818741890341,0.274792772,41.732,50.307,13.824
"B","ACY","2W","BACY2W","elevated","R+","1",-1.73,-1.1478568,256.25,73,0.270205839705423,-12.0255310278748,-1730,357824.491394837,3578.24491394837,14.7064666666667,24.3310986591955,,,0.14915821196884,10.8885494737253,4.16847408592425e-05,0.0030429860827247,0.0716133205418978,,,,
"B","ACY","2W","BACY2W","elevated","R+","2",-2.18,-1.9965899,266.363636363636,,0.158765161739322,-70.0920519385035,-2180,605549.13928357,6055.4913928357,24.8878666666667,,69.2307692307692,,0.126244197813635,9.21582644039536,2.08478865914987e-05,0.0015218957211794,0.0439871216196877,,,,
"B","ACY","2W","BACY2W","elevated","R+","3",-2.81,-2.7796617,75.7142857142857,,0.061,-1670.336197,-2810,412874.413147889,4128.74413147889,16.969,,,-31.8181818181818,0.0664356326093527,4.84980118048275,1.60910026133191e-05,0.00117464319077229,0.0183383332323782,0.197031355,85.502,102.471,20.19
"B","ACY","3W","BACY3W","elevated","R+","1",-1.82,-1.2086543,236.875,87,0.243372556510682,-17.0091232420864,-1820,,,,16.1959784332382,,,0.131378923240001,11.4299663218801,,,,,,,
"B","ACY","3W","BACY3W","elevated","R+","2",-2.38,-2.0111813,160.909090909091,,0.131508149731021,-130.871235721236,-2380,,,,,,,0.0715428540440592,6.22422830183315,,,,,,,
"B","ACY","3W","BACY3W","elevated","R+","3",-7.5,,18.5714285714286,,0.033,-12802.61204,-7500,143966.052293054,1439.66052293054,8.889,,,,0.001,0.05,6.9460819691327e-07,3.47304098456635e-05,0.0128998665141036,0.315661349,104.077,112.966,35.659
"B","ACY","5W","BACY5W","elevated","R+","1",-1.86,-1.2621561,300,68,0.238983508118583,-18.0668567544046,-1860,844311.730716981,8443.11730716981,38.83072,21.7433962264151,,,0.162872361084389,11.0753205537384,1.92905481659102e-05,0.00131175727528189,0.0355319000181654,,,,
"B","ACY","5W","BACY5W","elevated","R+","2",-2.03,-1.8701311,258.181818181818,,0.158686897949092,-70.2067140733241,-2030,869144.428679245,8691.44428679245,39.9728,,2.94117647058824,,0.131739311505876,8.95827318239955,1.51573555739254e-05,0.00103070017902693,0.0297052836861823,,,,
"B","ACY","5W","BACY5W","elevated","R+","3",-2.43,-1.9041777,210,,0.115,-204.154499,-2430,620817.449056604,6208.17449056604,28.552,,,-28.5714285714286,0.0943461708845712,6.41553962015084,1.51970874897186e-05,0.00103340194930086,0.0338263688172935,0.208010933,77.553,106.105,22.071
"B","ACY","6W","BACY6W","elevated","R+","1",-1.97,-1.5491203,176.25,90,0.256171554417752,-14.3513365982569,-1970,946870.272496556,9468.70272496556,56.3733333333333,16.7964215792908,,,0.0901235499496228,8.11111949546605,9.51804619570529e-06,0.000856624157613476,0.0186139543208271,,,,
"B","ACY","6W","BACY6W","elevated","R+","2",-2.47,-2.2446437,105.454545454545,,0.138163079841481,-111.115027208063,-2470,1136244.32699587,11362.4432699587,67.648,,20,,0.0447052512822324,4.02347261540092,3.93447520221547e-06,0.000354102768199392,0.00928097443032858,,,,
"B","ACY","6W","BACY6W","elevated","R+","3",-7.5,,4.28571428571429,,0.033,-12802.61204,-7500,162320.618142267,1623.20618142267,9.664,,,-85.7142857142857,0.001,0.05,6.1606468201319e-07,3.08032341006595e-05,0.00264027720862796,0.332899153,70.18,79.844,26.58
"B","CAL","1W","BCAL1W","elevated","R-","1",-1.41,-1.21595,138.666666666667,62,0.259070688178068,-13.8258137375387,-1410,852455.339224784,8524.55339224784,29.8185,28.5881361981583,,,0.099319030555833,6.15777989446164,1.16509365342415e-05,0.000722358065122975,0.0162667368348903,,,,
"B","CAL","1W","BCAL1W","elevated","R-","2",-1.86,-1.6147816,147.142857142857,,0.155257128856034,-75.4807845581548,-1860,978745.019109937,9787.45019109937,34.2360555555556,,14.8148148148148,,0.0824551822527866,5.11222129967277,8.42458256674151e-06,0.000522324119137974,0.0150338294724266,,,,
"B","CAL","1W","BCAL1W","elevated","R-","3",-4.41,-3.0860811,61.25,,0.08,-679.8748702,-4410,568303.559483189,5683.03559483189,19.879,,,-41.9354838709677,0.0164203606765557,1.01806236194645,2.88936439030722e-06,0.000179140592199047,0.0107776907214342,0.223902358,28.133,48.012,10.75
"B","CAL","3W","BCAL3W","elevated","R-","1",-1.47,-1.3448407,192,67,0.258945792670117,-13.8479321849859,-1470,113969.667093341,1139.69667093341,6.33284210526316,17.9966064523576,,,0.131854360711172,8.83424216764853,0.000115692503166815,0.00775139771217662,0.168465877717053,,,,
"B","CAL","3W","BCAL3W","elevated","R-","2",-1.6,-1.4542762,212.142857142857,,0.157462741822659,-72.0323954953606,-1600,655325.58578671,6553.2558578671,36.4138421052632,,475,,0.138839891969852,9.30227276198006,2.11863987888061e-05,0.00141948871885001,0.032372131005412,,,,
"B","CAL","3W","BCAL3W","elevated","R-","3",-4.43,-2.6459072,98.75,,0.059,-1865.51127,-4430,541355.918693369,5413.55918693369,30.081,,,-17.3913043478261,0.0385067007098916,2.57994894756274,7.11301001434184e-06,0.000476571670960903,0.0182412340181568,0.200703217,32.773,62.854,12.615
"B","CAL","4W","BCAL4W","elevated","R-","1",-1.5,-1.2767475,238.666666666667,65,0.260970263669034,-13.4950050076408,-1500,221435.713250657,2214.35713250657,13.2503684210526,16.711664628044,,,0.160555576651724,10.4361124823621,7.25066315161102e-05,0.00471293104854716,0.107781469918768,,,,
"B","CAL","4W","BCAL4W","elevated","R-","2",-1.51,-1.775287,285.714285714286,,0.191055009431746,-37.9430381613762,-1510,811930.948585742,8119.30948585742,48.5846842105263,,266.666666666667,,0.194091868128135,12.6159714283288,2.39049722721142e-05,0.00155382319768742,0.0351894808557249,,,,
"B","CAL","4W","BCAL4W","elevated","R-","3",-3.4,-2.8574825,161.25,,0.201,-32.06840542,-3400,934950.789280552,9349.50789280552,55.946,,,15.1515151515151,0.0478780508070589,3.11207330245883,5.12091666812766e-06,0.000332859583428298,0.0172468970397985,0.172148758,55.295,111.241,19.15
