"plant","species","plant_no","greenhouse","co2","resprouter","drought_phase","water_potential_mpa","water_potential_midday_log","osmotic_potential_mpa","osmotic_potential_log","transpiration_mean_g_day","transpiration_mean_log","whole_plant_conductance","whole_plant_conductance_log","whole_plant_conductivity","whole_plant_conductivity_log","leaf_specific_transpiration","leaf_specific_transpiration_log","leaf_specific_conductance","leaf_specific_conductance_log","leaf_specific_conductivity","leaf_specific_conductivity_log","whole_plant_leaf_area_cm2","whole_plant_leaf_area_log","leaves_biomass","leaves_biomass_log"
"BDPE4D","DPE","4D","B","elevated","R+","3",-3.41,1.22671229129543,-5.3137015,1.67028867338504,24.4444444444444,3.19640296901614,0.00844318839186539,-4.77439527016394,0.337727535674616,-1.08551581605001,0.0282406015352999,-3.56699456575889,9.7543930525421e-06,-11.537792804939,0.000390175722101684,-7.84891335082504,865.578037135279,6.76339753477503,4.196,1.43413169053405
"BDPE4W","DPE","4W","B","elevated","R+","1",-2.01,0.698134722070984,-1.2937708,0.25756105519699,107.5,4.67749084756772,0.0538383184789757,-2.92176982595033,2.53040096851186,0.928377775759727,,,,,,,,,,
"BDPE4W","DPE","4W","B","elevated","R+","2",-1.77,0.570979546585738,-1.7923103,0.583505458044682,81.1111111111111,4.39581995680622,0.0479877921131373,-3.03680863139816,2.25542622931745,0.813338970311897,,,,,,,,,,
"BDPE4W","DPE","4W","B","elevated","R+","3",-7.5,2.01490302054226,,,8.88888888888889,2.18480205733766,0.00125166346504764,-6.68328184032213,0.0588281828572391,-2.83313423861207,0.011287269792131,-4.48407975538557,1.58938461213145e-06,-13.3521636530454,7.47010767701783e-05,-9.5020160513353,787.514523227384,6.66888181272324,3.582,1.27592130363852
"BLST1D","LST","1D","B","elevated","R-","1",-1.71,0.536493370514568,-1.4032063,0.338759832363445,161.538461538462,5.08474326624998,0.0953332207156802,-2.35037693813515,4.57599459435265,1.52082407277275,0.0373613127623515,-3.28711952806025,2.20490788501955e-05,-10.7222397324454,0.00105835578480938,-6.85103872153749,4323.68269728578,8.37186279431023,25.9741860465116,3.2571032004601
"BLST1D","LST","1D","B","elevated","R-","2",-1.78,0.576613364303994,-1.8166293,0.596982750988163,142,4.95582705760126,0.0852228724370656,-2.46248542534058,4.09069787697915,1.40871558556731,0.0293391865718931,-3.52883123085431,1.76082377086177e-05,-10.9471437137962,0.000845195410013649,-7.07594270288827,4839.94331785722,8.48465828845558,29.0755813953488,3.36989869460545
"BLST1D","LST","1D","B","elevated","R-","3",-7.5,2.01490302054226,,,23,3.13549421592915,0.0313427545383593,-3.46277215381829,1.50445221784125,0.408428857089602,0.00828858448026785,-4.79287607468368,1.12950899493691e-05,-11.3911424444311,0.000542164317569718,-7.51994143352323,2774.90083557147,7.92837029061283,16.67,2.8136106967627
"BLST1W","LST","1W","B","elevated","R-","1",-1.6,0.470003629245736,-1.2572923,0.228960440363775,60,4.0943445622221,0.038053978305153,-3.26874964547096,1.25578128407005,0.227757915995516,,,,,,,,,,
"BLST1W","LST","1W","B","elevated","R-","2",-2.28,0.824175442966349,-1.9552476,0.670516835034312,28.6666666666667,3.3557350075854,0.0137932996302307,-4.28357233877005,0.455178887797612,-0.787064777303574,,,,,,,,,,
"BLST1W","LST","1W","B","elevated","R-","3",-4.31,1.46093790411566,-5.4620474,1.69782370115373,16,2.77258872223978,0.00448103798075499,-5.40790056725891,0.147874253364915,-1.91139300579243,0.0123010621453335,-4.39806966705285,3.44509541730419e-06,-12.5785589565515,0.000113688148771038,-9.08205139508506,1300.70068836045,7.17065838929263,4.638,1.53428323883334
"BLST2W","LST","2W","B","elevated","R-","1",-1.37,0.314810739840034,-1.4688676,0.38449176379016,107.692307692308,4.67927815814182,0.0794722620526976,-2.53234722320088,3.1788904821079,1.15653223091306,0.0288691436836544,-3.54498194686065,2.13041785548834e-05,-10.7566073282033,0.000852167142195334,-7.06772787408941,3730.36030692115,8.22426010500247,18.1565538461538,2.89903158898431
"BLST2W","LST","2W","B","elevated","R-","2",-1.75,0.559615787935423,-1.8360845,0.60763531510437,95.3333333333333,4.55737952215174,0.05775790677799,-2.8514950250475,2.3103162711196,0.837384429066438,0.0239914086779788,-3.73005948447226,1.45352469849164e-05,-11.1389340316715,0.000581409879396654,-7.45005457755756,3973.64467476383,8.287439006624,19.3406769230769,2.96221049060584
"BLST2W","LST","2W","B","elevated","R-","3",-6.39,1.85473426838944,,,33,3.49650756146648,0.00655178915872188,-5.0280171126314,0.262071566348875,-1.33913765851746,0.0125209600319392,-4.38035123638259,2.48589970284998e-06,-12.9048759104805,9.94359881139994e-05,-9.21599645636653,2635.58065162907,7.87685879784906,12.828,2.55163028183091
"BLST4W","LST","4W","B","elevated","R-","1",-1.48,0.392042087776024,-1.3302493,0.285366368277327,173.076923076923,5.15373613773693,0.117756617508506,-2.13913534801714,5.8878308754253,1.772887657411,0.0415112490641985,-3.18179082668818,2.82430736082627e-05,-10.4746623124422,0.00141215368041313,-6.5626393070141,4169.39810240964,8.33552696442511,16.8135,2.82218213514712
"BLST4W","LST","4W","B","elevated","R-","2",-2.07,0.727548607277278,-1.6926024,0.526267226189765,148.666666666667,5.00170666335196,0.0739693768039155,-2.6041040984021,3.69846884019578,1.30791890702605,0.0375532545080348,-3.28199523320857,1.86846917012433e-05,-10.8878059949626,0.000934234585062163,-6.97578298953447,3958.82244067178,8.28370189656052,15.9643333333333,2.77035706728253
"BLST4W","LST","4W","B","elevated","R-","3",-6.26,1.83418018511201,-5.9776102,1.78802085598133,38,3.63758615972639,0.00812431512811849,-4.81289384624298,0.406215756405925,-0.900870840814831,0.00751907091382849,-4.89031269734618,1.60756056775296e-06,-13.3407927033155,8.0378028387648e-05,-9.4287696978874,5053.81588170865,8.52789885707256,20.38,3.01455402779458
"BSRO1W","SRO","1W","B","elevated","R-","1",-1.13,0.122217632724249,-1.191631,0.175322956960018,334.285714285714,5.81199605929643,0.299077530510312,-1.20705243983813,13.4584888729641,2.5996100499322,0.0466216209032366,-3.06569087756974,4.17112627080752e-05,-10.0847393767043,0.00187700682186338,-6.27807688693398,7170.18644588796,8.87768693686617,50.8026022727273,3.92794757911353
"BSRO1W","SRO","1W","B","elevated","R-","2",-1.53,0.425267735404344,-1.5369608,0.429806960002203,408.333333333333,6.01208383431072,0.274785526531405,-1.2917643891207,12.3653486939132,2.51489810064962,0.0525194256684965,-2.94657216508912,3.53426400868035e-05,-10.2504203885205,0.00159041880390616,-6.44375789875022,7774.90096542068,8.95865599939984,55.0871590909091,4.00891664164719
"BSRO1W","SRO","1W","B","elevated","R-","3",-3.58,1.27536280041261,,,103.333333333333,4.63796000881108,0.029612411869452,-3.51956168562823,1.33255853412534,0.28710080414209,0.0135926899457426,-4.2982231347367,3.89528064277828e-06,-12.455744829176,0.000175287628925023,-8.64908233940569,7602.12538841133,8.93618314354778,53.863,3.98644378579513
"BSRO2W","SRO","2W","B","elevated","R-","1",-1.01,0.00995033085316809,-1.070036,0.0676922927676523,197.857142857143,5.28754526956613,0.198622776853784,-1.61634784686866,11.9173666112271,2.47799671535345,0.0975847597822129,-2.32703394752814,9.79623767262588e-05,-9.23092706396292,0.00587774260357553,-5.13658250174082,2027.54142448796,7.61457921709427,24.7505625,3.20884821602917
"BSRO2W","SRO","2W","B","elevated","R-","2",-1.22,0.198850858745165,-1.3813192,0.323038984576497,282.5,5.6436785505865,0.244386877099709,-1.409002747481,14.6632126259826,2.6853418147411,0.0928875390947417,-2.37636577461594,8.03557366401454e-05,-9.42904707268343,0.00482134419840873,-5.33470251046133,3041.31213673193,8.02004432520243,37.12584375,3.61431332413733
"BSRO2W","SRO","2W","B","elevated","R-","3",-2,0.693147180559945,,,126.666666666667,4.84155896405232,0.0905905332908255,-2.4014055604563,5.43543199744953,1.6929390017658,0.0351410822681434,-3.34838439794551,2.51324951296412e-05,-10.5913489224541,0.00150794970777847,-6.49700436023203,3604.51808797859,8.18994336199783,44.001,3.78421236093273
"BSRO3W","SRO","3W","B","elevated","R-","1",-1.08,0.0769610411361284,-1.0530127,0.0516552938578353,242.857142857143,5.49247338098899,0.228149606754976,-1.47775369523512,10.4948819107289,2.35088770125397,0.147413964144615,-1.91451056731916,0.000138486509205002,-8.88473764354328,0.00637037942343008,-5.05609624705418,1647.45005173931,7.40698394830816,15.6410602409639,2.74989952316246
"BSRO3W","SRO","3W","B","elevated","R-","2",-1.24,0.215111379616945,-1.3594321,0.307067039010445,271.666666666667,5.60457582457275,0.235494192554011,-1.44606902589762,10.8327328574845,2.38257237059147,0.0787588331701521,-2.54136484032664,6.82720778793903e-05,-9.59200969079702,0.00314051558245196,-5.76336829430792,3449.34854582917,8.14594066489939,32.7484698795181,3.4888562397537
"BSRO3W","SRO","3W","B","elevated","R-","3",-3.74,1.31908561142644,-5.0534882,1.62007873751452,75,4.31748811353631,0.104743892363735,-2.25623702866992,4.8182190487318,1.57240436781918,0.0175517689413858,-4.04260053976872,2.45125412905288e-05,-10.6163256819749,0.00112757689936433,-6.78768428548585,4273.07357169883,8.36008865330503,40.569,3.70300422815933
"CACY1W","ACY","1W","C","elevated","R+","1",-2.04,0.712949807856125,-1.1746077,0.160934219507918,143.125,4.9637183743085,0.0706367653858997,-2.65020451385516,4.66202651546938,1.53945022817126,0.0250264481191577,-3.68782208855567,1.23513526234783e-05,-11.3017449767193,0.000815189273149569,-7.11209023469291,5718.94978138899,8.65154046286417,26.7916,3.28808840555065
"CACY1W","ACY","1W","C","elevated","R+","2",-2.42,0.883767540168595,-1.5345289,0.428223428396559,151.818181818182,5.02268363261243,0.0649662708487136,-2.73388705378669,4.2877738760151,1.45576768823974,0.0265465142415202,-3.62885683025174,1.1359825375654e-05,-11.3854275166509,0.000749748474793164,-7.19577277462444,5718.94978138899,8.65154046286417,26.7916,3.28808840555065
"CACY1W","ACY","1W","C","elevated","R+","3",-2.7,0.993251773010283,-2.5413355,0.932689730254257,38.5714285714286,3.65251180994306,0.0321675958200669,-3.43679567412455,2.12306132412441,0.75285906790187,0.014837889140641,-4.21057129255684,1.2374424240347e-05,-11.2998787766245,0.000816711999862902,-7.11022403459803,2599.52262790409,7.8630831024999,12.178,2.49963104518638
"CACY2W","ACY","2W","C","elevated","R+","1",-1.67,0.512823626428664,-1.4129339,0.345668322707257,185.625,5.22372850955696,0.112247256163934,-2.18705119663239,7.29607165065572,1.98733607326324,0.0466075410596582,-3.06599292562829,2.81835345481187e-05,-10.4767726318176,0.00183192974562772,-6.302385361922,3982.72459305239,8.28972143518525,24.3551,3.19274127318315
"CACY2W","ACY","2W","C","elevated","R+","2",-2.41,0.879626747502564,-1.9965899,0.691440675307774,264.545454545455,5.57801308736717,0.114315553561879,-2.1687926407821,7.43051098152216,2.00559462911354,0.0635352689719715,-2.75616011038892,2.74549016754543e-05,-10.5029658385382,0.00178456860890453,-6.32857856864255,4163.75752910023,8.33417319775609,25.46215,3.23719303575398
"CACY2W","ACY","2W","C","elevated","R+","3",-2.57,0.943905898907128,-2.3881258,0.870508874209811,57.1428571428571,4.04555439805267,0.0534506401633577,-2.92899666471924,3.47429161061825,1.2453906051764,0.0157824477662335,-4.14885685732826,1.47626838878739e-05,-11.1234079201002,0.000959574452711801,-6.94902065020452,3620.65872095672,8.19441125538093,22.141,3.09743109337882
"CACY4W","ACY","4W","C","elevated","R+","1",-1.74,0.553885113226438,-1.2329733,0.209428569446529,114.375,4.73948252359569,0.0663556263334008,-2.71272672400853,4.51218259067125,1.50678098116757,0.0269109569291176,-3.61522175452189,1.56126199104941e-05,-11.0674310021261,0.0010616581539136,-6.84792329695001,4250.12757076084,8.35470427811758,25.6783333333333,3.24564757536563
"CACY4W","ACY","4W","C","elevated","R+","2",-1.8,0.587786664902119,-1.9114734,0.647874358284552,172.727272727273,5.15171389235616,0.101356841748463,-2.28910790221098,6.89226523889549,1.93039980296513,0.0483815373078072,-3.02863699861664,2.83904200131592e-05,-10.4694587931838,0.00193054856089483,-6.24995108800768,3570.10715943911,8.1803508909728,21.5698,3.07129418822085
"CACY4W","ACY","4W","C","elevated","R+","3",-2.36,0.858661619037519,-2.4124448,0.880640673140218,58.5714285714286,4.07024701064304,0.0545573215879131,-2.90850335778256,3.70989786797809,1.31100434739354,0.0229684982377064,-3.77363164370855,2.13943858859067e-05,-10.7523820121342,0.00145481824024165,-6.53287430695805,2550.0765424565,7.84387865435159,15.407,2.73482195159964
"CACY5W","ACY","5W","C","elevated","R+","1",-1.85,0.615185639090233,-1.3351131,0.289016007364876,273.125,5.60992956584985,0.149209952252253,-1.90240088933352,11.9367961801803,2.47962574534036,0.011382474797444,-4.47568040490723,6.21831952783195e-06,-11.9880108600906,0.000497465562226556,-7.60598422541672,23995.2211500904,10.0856099707571,165.914666666667,5.11147359995945
"CACY5W","ACY","5W","C","elevated","R+","2",-1.88,0.631271776841858,-1.7655594,0.568467580680141,254.545454545455,5.53947942336493,0.145873839402132,-1.92501314451927,11.6699071521706,2.45701349015461,0.00985044625699337,-4.62023851954588,5.64505234594707e-06,-12.0847310874301,0.000451604187675766,-7.70270445275619,25841.0073924051,10.1597179429108,178.677333333333,5.18558157211316
"CACY5W","ACY","5W","C","elevated","R+","3",-3.25,1.17865499634165,-3.3852048,1.21941440674971,44.2857142857143,3.79066214842388,0.0319870529287113,-3.44242405403122,2.5589642342969,0.939602580642661,0.0159952484458797,-4.13546357297983,1.15531806791087e-05,-11.3685497754349,0.000924254454328694,-6.98652314076105,2768.67936347197,7.92612572140371,19.144,2.95198935060607
"CCAL1W","CAL","1W","C","elevated","R-","1",-1.55,0.438254930931155,-1.3253855,0.28170336051859,193.333333333333,5.26441581487235,0.126000536111589,-2.07146911718583,7.05603002224897,1.95388257354932,0.0873791298849021,-2.43749881333743,5.69473303989404e-05,-9.77338374539561,0.00318905050234066,-5.74803205466046,2212.58020751633,7.70191462820978,12.3680769230769,2.51511871135005
"CCAL1W","CAL","1W","C","elevated","R-","2",-1.83,0.60431596685333,-1.532097,0.426637385240924,192.857142857143,5.26194972237716,0.110552413545714,-2.20226553975315,6.19093515855999,1.823086150982,0.0256364442215194,-3.66374033745473,1.46957003584691e-05,-11.127955599585,0.000822959220074271,-7.10260390884989,7522.77270555553,8.9256900598319,42.0514615384615,3.73889414297217
"CCAL1W","CAL","1W","C","elevated","R-","3",-3.86,1.35066718347674,-2.6848176,0.987612792692386,40,3.68887945411394,0.0124705610100641,-4.38438453152396,0.698351416563592,-0.359032840788808,0.00695324640993916,-4.96854661912328,2.1677720893289e-06,-13.0418106047612,0.000121395237002418,-9.01645891402603,5752.70853954246,8.65742607323722,32.157,3.47063015637749
"CCAL2W","CAL","2W","C","elevated","R-","1",-1.73,0.548121408509688,-1.337545,0.290835844081862,174,5.15905529921453,0.10159087787209,-2.28680153259217,5.28272564934867,1.66444218598926,0.0176389420839002,-4.03764620276993,1.02985954657378e-05,-11.4835030345766,0.000535526964218363,-7.53225931599521,9864.53717985826,9.19670150198446,61.3792,4.11707101554523
"CCAL2W","CAL","2W","C","elevated","R-","2",-2.08,0.732367893713227,-1.629373,0.488195278240357,150,5.01063529409626,0.0766113285606376,-2.56901032073408,3.98378908515316,1.38223339784735,0.010578076212234,-4.54897170157758,5.40266981489949e-06,-12.1286173164079,0.000280938830374774,-8.17737359782648,14180.2721960462,9.55960699567383,88.2326,4.4799765092346
"CCAL2W","CAL","2W","C","elevated","R-","3",-7.5,2.01490302054226,,,46.25,3.83406146395843,0.0265154881076654,-3.63002625982534,1.3788053815986,0.321217458756089,0.00750161904717594,-4.89263640878029,4.30073709478119e-06,-12.3567241325641,0.000223638328928622,-8.40548041398264,6165.33573741141,8.72669787273873,38.362,3.6470673862995
"CCAL3W","CAL","3W","C","elevated","R-","1",-1.28,0.246860077931526,-1.3399769,0.29265237500826,178.666666666667,5.18552187240269,0.141162000982815,-1.95784710499348,8.04623405602043,2.08520416284107,0.0495243559234923,-3.00529069156049,3.91284916765594e-05,-10.1486596689567,0.00223032402556388,-6.10560840112212,3607.65250420783,8.19081256396318,17.13552,2.84115350210859
"CCAL3W","CAL","3W","C","elevated","R-","2",-1.44,0.364643113587909,-1.629373,0.488195278240357,240.714285714286,5.48361069373115,0.175688267710785,-1.73904406057304,10.0142312595147,2.3040072072615,0.0266892984214556,-3.62349260210619,1.94795111231881e-05,-10.8461473564104,0.00111033213402172,-6.80309608857583,9019.13126051957,9.10710329583734,42.8388,3.75744423398275
"CCAL3W","CAL","3W","C","elevated","R-","3",-3.23,1.17248213723457,-2.2592351,0.815026304669184,106.25,4.66579480780453,0.043221145017261,-3.1414254354903,2.46360526598388,0.901625832344248,0.0141366165229372,-4.25898693123885,5.75059532038847e-06,-12.0662071745337,0.000327783933262143,-8.02315590669913,7515.94271709964,8.92478173904338,35.699,3.57512267718879
"CCAL4W","CAL","4W","C","elevated","R-","1",-1.65,0.500775287912489,-1.3934787,0.331803282570085,233.333333333333,5.45246804637529,0.142784898515766,-1.94641598735958,5.99696573766219,1.79125363092379,0.0687345603058886,-2.67750314502562,4.20611023620091e-05,-10.0763871787605,0.00176656629920438,-6.33871756047713,3394.70176713043,8.12997119140092,20.2775,3.00951189696236
"CCAL4W","CAL","4W","C","elevated","R-","2",-1.47,0.385262400790645,-1.3740235,0.317743297001786,247.857142857143,5.51285254332565,0.178574937717865,-1.72274694671414,7.50014738415033,2.01492267156923,0.0417216777133703,-3.17673443601069,3.00594363078095e-05,-10.4123339260505,0.001262496324928,-6.67466430776711,5940.72809247826,8.68958697933634,35.485625,3.56912768489779
"CCAL4W","CAL","4W","C","elevated","R-","3",-2.92,1.07158361628019,-2.1060254,0.744802474417781,100,4.60517018598809,0.0537188121375236,-2.92399201968022,2.25619010977599,0.813677598603147,0.0147288343512618,-4.21794818597277,7.9121548552014e-06,-11.7471103916411,0.000332310503918459,-8.00944077335772,6789.40353426087,8.82311837196086,40.555,3.70265907752231
"CCAL5W","CAL","5W","C","elevated","R-","1",-1.64,0.494696241836107,-1.3399769,0.29265237500826,179.333333333333,5.18924627149367,0.110576945832563,-2.20204365798205,4.97596256246534,1.60461883178827,0.0309949860732958,-3.47392982714935,1.91115105730922e-05,-10.8652197566251,0.000860017975789151,-7.05855726685476,5785.88204263917,8.66317609864302,32.9098,3.49377048575659
"CCAL5W","CAL","5W","C","elevated","R-","2",-1.83,0.60431596685333,-1.6123497,0.477692556041208,169.285714285714,5.13158790451392,0.098707440702716,-2.31559494832524,4.44183483162222,1.49106754144508,0.0153258342866782,-4.17821535905416,8.93621700717602e-06,-11.6253982118933,0.000402129765322921,-7.81873572212299,11045.7748086748,9.30980326356808,62.8278,4.14039765068165
"CCAL5W","CAL","5W","C","elevated","R-","3",-7.5,2.01490302054226,,,20,2.99573227355399,0.00494169650199663,-5.31004658528115,0.222376342589849,-1.50338409551083,0.0038023588863151,-5.57213364528471,9.39505180391957e-07,-13.8779125041198,4.2277733117638e-05,-10.0712500143495,5259.89276603561,8.5678659188387,29.918,3.39846030595227
"CDPE1W","DPE","1W","C","elevated","R+","1",-1.82,0.598836501088704,-1.1211059,0.114315608851994,25.8333333333333,3.25166564769119,0.0142892772371657,-4.24824586654442,0.500124703300799,-0.692897805055004,0.0503671202200249,-2.98841669338182,2.78597320436744e-05,-10.4883282076174,0.000975090621528604,-6.93298014612802,512.900742001576,6.24008234107301,2.27103546099291,0.820235877705569
"CDPE1W","DPE","1W","C","elevated","R+","2",-1.86,0.62057648772511,,,92.2222222222222,4.52420112345442,0.0512704744126561,-2.97064024000804,1.79446660444296,0.584707821481374,0.0747989646003019,-2.59295123633946,4.15841031393934e-05,-10.0877925998019,0.00145544360987877,-6.53244453831251,1232.93447596533,7.11715235979389,5.45921985815603,1.69730589642644
"CDPE1W","DPE","1W","C","elevated","R+","3",-3.28,1.18784342239605,,,43.3333333333333,3.76892216178747,0.0177745857779216,-4.02998560719747,0.622110502227257,-0.474637545708054,0.0311582459562908,-3.46867635108228,1.27805749716847e-05,-11.2675841200672,0.000447320124008965,-7.71223605857781,1390.75008888889,7.23759851286976,6.158,1.81775204950231
"CDPE2D","DPE","2D","C","elevated","R+","1",-1.77,0.570979546585738,-1.3326812,0.287192852803361,37.5,3.62434093297637,0.0213686645886668,-3.84582970160522,0.641059937660004,-0.44463231994306,0.0362946160335015,-3.31608586734795,2.06817993705158e-05,-10.7862565019295,0.000620453981115474,-7.38505912026738,1033.21109570042,6.94042680032432,7.2247619047619,1.97751427909727
"CDPE2D","DPE","2D","C","elevated","R+","2",-2.09,0.73716406597672,-1.8847225,0.633780595208692,77.7777777777778,4.35385575770719,0.039177508855843,-3.23965245052282,1.17532526567529,0.161544931139334,0.0557612756618953,-2.88667563506747,2.80875583421616e-05,-10.4801838432975,0.000842626750264847,-7.07898646163532,1394.83497919556,7.24053139277465,9.75342857142857,2.27761887154761
"CDPE2D","DPE","2D","C","elevated","R+","3",-6.65,1.89461685466776,,,22.2222222222222,3.10109278921182,0.00928735005686174,-4.67910201368643,0.278620501705852,-1.27790463202428,0.0204837339166146,-3.88812417528193,8.56078233098452e-06,-11.6683189781802,0.000256823469929536,-8.26712159651802,1084.87165048544,6.98921696449375,7.586,2.02630444326671
"CDPE2W","DPE","2W","C","elevated","R+","1",-1.24,0.215111379616945,-1.0554446,0.0539620999557503,30,3.40119738166216,0.0244263124556625,-3.71209434838586,0.854920935948188,-0.156746286896448,0.0368080877940881,-3.30203768094142,2.99695284451285e-05,-10.4153294109894,0.0010489334955795,-6.85998134950002,815.038264628852,6.70323506260357,3.48599415204678,1.24875326954243
"CDPE2W","DPE","2W","C","elevated","R+","2",-1.76,0.56531380905006,,,55.5555555555556,4.01738352108597,0.0326242363651903,-3.42269982004416,1.14184827278166,0.13264824144525,0.0391477410222408,-3.2404125587914,2.29889728129112e-05,-10.6804958999215,0.000804614048451891,-7.12514783843212,1419.12544900083,7.25779607987738,6.06973099415205,1.80331428681623
"CDPE2W","DPE","2W","C","elevated","R+","3",-2.76,1.01523067972906,-2.1206168,0.751706989764325,64.4444444444444,4.16580352620424,0.0302051218785236,-3.49974377035493,1.05717926574833,0.0556042911344925,0.0393034162496977,-3.23644383641167,1.84215177630693e-05,-10.9019911329708,0.000644753121707425,-7.34664307148143,1639.66521472393,7.40224736261592,7.013,1.94776556955477
"CDPE3W","DPE","3W","C","elevated","R+","1",-1.07,0.0676586484738149,-1.1721758,0.158861679905946,155,5.04342511691925,0.146446875334243,-1.92109254199444,4.83274688603001,1.57541501947204,0.157343933362257,-1.84932121126896,0.000148661467056141,-8.81383887018265,0.00490582841285266,-5.31733130871617,985.103122108555,6.89274632818821,4.92468932038835,1.59426119047964
"CDPE3W","DPE","3W","C","elevated","R+","2",-1.83,0.60431596685333,-1.9017458,0.642772306400657,88.8888888888889,4.48738715033171,0.0495762598315948,-3.00424319225984,1.63601657444263,0.492264369206639,0.114295234748211,-2.16897039979227,6.37462153731422e-05,-9.66060074238382,0.00210362510731369,-6.16409318091734,777.712991138333,6.65635755012398,3.88791262135922,1.35787241241541
"CDPE3W","DPE","3W","C","elevated","R+","3",-1.96,0.672944473242426,-1.7655594,0.568467580680141,142.222222222222,4.95739077957744,0.0772939270227854,-2.56013989021651,2.55069959175192,0.936367671249971,0.0798956980764191,-2.52703326900585,4.34211486788899e-05,-10.0445639387998,0.00143289790640337,-6.54805637733332,1780.09862416107,7.48442404858329,8.899,2.18593891087473
"CLST1D","LST","1D","C","elevated","R-","1",-1.54,0.431782416425538,-1.4956185,0.402539833661863,71.5384615384615,4.27023522868576,0.0469018914420883,-3.05969727508749,2.0167813320098,0.701502840606072,,,,,,,,,,
"CLST1D","LST","1D","C","elevated","R-","2",-2.09,0.73716406597672,-2.1984376,0.787746926247522,68.6666666666667,4.22926388012147,0.0343942963943978,-3.36986453083797,1.4789547449591,0.391335584855586,,,,,,,,,,
"CLST1D","LST","1D","C","elevated","R-","3",-7.5,2.01490302054226,-4.1366619,1.41988915825121,23,3.13549421592915,0.00316350191241783,-5.75607566485157,0.136030582233967,-1.99487554915801,0.0164259518866476,-4.10889276276574,2.25928392203012e-06,-13.0004626435465,9.71492086472953e-05,-9.2392625278529,1400.22326612903,7.24438697869489,6.237,1.83049929754399
"CLST1W","LST","1W","C","elevated","R-","1",-1.64,0.494696241836107,-1.094355,0.0901651486197109,100,4.60517018598809,0.0614504280058739,-2.78952447788656,1.96641369618796,0.676211424913168,0.0595897741935022,-2.82027129356585,3.66181712896409e-05,-10.2149659574405,0.00117178148126851,-6.74923005464077,1678.14027412281,7.42544147955394,7.44316666666667,2.00729638553156
"CLST1W","LST","1W","C","elevated","R-","2",-1.57,0.451075619360217,-1.6585558,0.505947223698808,164.666666666667,5.10392322851981,0.10918086967006,-2.21474941718983,3.49378782944191,1.25098648560989,0.0740940063067234,-2.60242063650053,4.91274172828358e-05,-9.92109328221018,0.00157207735305074,-6.45535737941046,2222.40198464912,7.70634386502034,9.85716666666667,2.28819877099797
"CLST1W","LST","1W","C","elevated","R-","3",-2.74,1.00795792039998,-2.0136132,0.699930720240605,92,4.52178857704904,0.0446574815622639,-3.10873342551119,1.42903940999244,0.357002477288536,0.0281727210214836,-3.56940110887673,1.36752474953881e-05,-11.199923111437,0.00043760791985242,-7.73418720863723,3265.57026315789,8.09118968592577,14.484,2.67304459190339
"CLST3W","LST","3W","C","elevated","R-","1",-1.64,0.494696241836107,-1.2451328,0.219242190894853,443.846153846154,6.09547800204061,0.272648781143078,-1.29957082802872,8.72476099657849,2.166165074771,0.4243839007966,-0.857116806994339,0.000260693378293967,-8.25216563706367,0.00834218810540695,-4.78642973426394,1045.86001734048,6.95259480903495,7.03578947368421,1.9510099051207
"CLST3W","LST","3W","C","elevated","R-","2",-1.41,0.343589704390077,-1.434821,0.36104010275511,277.333333333333,5.6252201521531,0.202061157321716,-1.5991848683848,6.46595703429491,1.86655103441493,0.0994396939128254,-2.30820390989358,7.24503592634953e-05,-9.53260893043147,0.00231841149643185,-6.06687302763175,2788.96004624129,7.93342406204667,18.7621052631579,2.93183915813242
"CLST3W","LST","3W","C","elevated","R-","3",-1.72,0.542324290825362,-1.4858909,0.396014525026941,243,5.49306144334055,0.154104054752842,-1.87012722452435,4.93132975209094,1.59560867827538,0.0733720008729249,-2.61221287563278,4.65305466660361e-05,-9.97540154349768,0.00148897749331316,-6.50966564069795,3311.89005491153,8.10527431897333,22.28,3.10368941505908
"CLST4W","LST","4W","C","elevated","R-","1",-1.45,0.371563556432483,-1.0116704,0.0116028261166088,83.8461538461538,4.42898361776165,0.0582242190382774,-2.84345387612646,2.79476251383732,1.02774713478143,0.0389537883845506,-3.24537924863385,2.705018421518e-05,-10.517816742522,0.00129840884232864,-6.64661573161407,2152.45184931507,7.6743628663955,8.615,2.15350486997989
"CLST4W","LST","4W","C","elevated","R-","2",-1.28,0.246860077931526,-1.2451328,0.219242190894853,117.333333333333,4.76501888692998,0.0939565899777289,-2.3649224121262,4.50991631893099,1.50627859878169,0.0590541020239589,-2.82930127179198,4.72885402020007e-05,-9.95924257084816,0.00226984992969603,-6.08804155994027,1986.87863013699,7.59432015872197,7.95230769230769,2.07346216230636
"CLST4W","LST","4W","C","elevated","R-","3",-1.82,0.598836501088704,-1.4323891,0.359343749506932,77,4.34380542185368,0.0440689641941821,-3.1219995040536,2.11531028132074,0.749201506854287,0.0357731579568213,-3.33055744454181,2.04738443780776e-05,-10.7963623704491,0.000982744530147727,-6.92516135954121,2152.45184931507,7.6743628663955,8.615,2.15350486997989
"CSRO1W","SRO","1W","C","elevated","R-","1",-0.88,-0.127833371509885,-1.0359894,0.0353569121247159,238.571428571429,5.47466875635549,,,,,0.097752543941626,-2.32531605547703,,,,,2440.56490963441,7.79998481183252,20.5771764705882,3.02418252325719
