co2,greenhouse,species,plant_no,date,start_pot_weight_kg,water.added.l,result_pot_weight_kg,
elevated,A,LST,2W,17/02/2020,8.4,0.2,8.6,
elevated,A,LST,3W,17/02/2020,8.9,0,8.9,
elevated,A,LST,4W,17/02/2020,9.1,0,9.1,
elevated,A,LST,1D,17/02/2020,8.9,0,8.9,
elevated,A,LST,2D,17/02/2020,9,0,9,
elevated,A,DPE,1W,17/02/2020,8.5,0.1,8.6,
elevated,A,DPE,2W,17/02/2020,8.5,0.1,8.6,
elevated,A,DPE,3W,17/02/2020,8.5,0.1,8.6,
elevated,A,DPE,4W,17/02/2020,8.6,0,8.6,
elevated,A,DPE,3D,17/02/2020,8.5,0.1,8.6,
elevated,A,ACY,1W,18/02/2020,8.1,0.5,8.6,
elevated,A,ACY,2W,18/02/2020,8.3,0.3,8.6,
elevated,A,ACY,3W,18/02/2020,7.8,0.8,8.6,
elevated,A,ACY,4W,18/02/2020,8.3,0.3,8.6,
elevated,A,ACY,2D,18/02/2020,8.5,0.1,8.6,
elevated,A,CAL,1W,18/02/2020,8.2,0.4,8.6,
elevated,A,CAL,2W,18/02/2020,8.2,0.4,8.6,
elevated,A,CAL,3W,18/02/2020,8.5,0.1,8.6,
elevated,A,CAL,4W,18/02/2020,8.2,0.4,8.6,
elevated,A,CAL,5W,18/02/2020,8.4,0.2,8.6,
elevated,A,ROF,1W,18/02/2020,8.1,0.5,8.6,
elevated,A,ROF,2W,18/02/2020,8.3,0.3,8.6,
elevated,A,ROF,3W,18/02/2020,8.2,0.4,8.6,
elevated,A,ROF,4W,18/02/2020,8.3,0.3,8.6,
elevated,A,ROF,5W,18/02/2020,8.2,0.4,8.6,
elevated,A,LST,2W,18/02/2020,8.2,0.4,8.6,
elevated,A,LST,3W,18/02/2020,8.6,0,8.6,
elevated,A,LST,4W,18/02/2020,8.8,0,8.8,
elevated,A,LST,1D,18/02/2020,8.6,0,8.6,
elevated,A,LST,2D,18/02/2020,8.7,0,8.7,
elevated,A,DPE,1W,18/02/2020,8.2,0.4,8.6,
elevated,A,DPE,2W,18/02/2020,8.3,0.3,8.6,
elevated,A,DPE,3W,18/02/2020,8.2,0.4,8.6,
elevated,A,DPE,4W,18/02/2020,8.3,0.3,8.6,
elevated,A,DPE,3D,18/02/2020,8.3,0.3,8.6,
elevated,A,ACY,1W,19/02/2020,8.5,0,8.5,
elevated,A,ACY,2W,19/02/2020,8.4,0,8.4,
elevated,A,ACY,3W,19/02/2020,8.3,0.1,8.4,
elevated,A,ACY,4W,19/02/2020,8.4,0,8.4,
elevated,A,ACY,2D,19/02/2020,8.5,0,8.5,
elevated,A,CAL,1W,19/02/2020,8.4,0,8.4,
elevated,A,CAL,2W,19/02/2020,8.4,0,8.4,
elevated,A,CAL,3W,19/02/2020,8.5,0,8.5,
elevated,A,CAL,4W,19/02/2020,8.5,0,8.5,
elevated,A,CAL,5W,19/02/2020,8.5,0,8.5,
elevated,A,ROF,1W,19/02/2020,8.5,0,8.5,
elevated,A,ROF,2W,19/02/2020,8.4,0,8.4,
elevated,A,ROF,3W,19/02/2020,8.4,0,8.4,
elevated,A,ROF,4W,19/02/2020,8.4,0,8.4,
elevated,A,ROF,5W,19/02/2020,8.5,0,8.5,
elevated,A,LST,2W,19/02/2020,8.5,0,8.5,
elevated,A,LST,3W,19/02/2020,8.5,0,8.5,
elevated,A,LST,4W,19/02/2020,8.8,0,8.8,
elevated,A,LST,1D,19/02/2020,8.5,0,8.5,
elevated,A,LST,2D,19/02/2020,8.6,0,8.6,
elevated,A,DPE,1W,19/02/2020,8.5,0,8.5,
elevated,A,DPE,2W,19/02/2020,8.5,0,8.5,
elevated,A,DPE,3W,19/02/2020,8.6,0,8.6,
elevated,A,DPE,4W,19/02/2020,8.6,0,8.6,
elevated,A,DPE,3D,19/02/2020,8.5,0,8.5,
elevated,A,ACY,1W,21/02/2020,7.7,0.7,8.4,
elevated,A,ACY,2W,21/02/2020,8.1,0.3,8.4,
elevated,A,ACY,3W,21/02/2020,7.5,0.9,8.4,
elevated,A,ACY,4W,21/02/2020,8,0.4,8.4,
elevated,A,ACY,2D,21/02/2020,7.9,0.5,8.4,
elevated,A,CAL,1W,21/02/2020,8.1,0.2,8.3,
elevated,A,CAL,2W,21/02/2020,7.8,0.5,8.3,
elevated,A,CAL,3W,21/02/2020,8.3,0,8.3,
elevated,A,CAL,4W,21/02/2020,8,0.3,8.3,
elevated,A,CAL,5W,21/02/2020,8.2,0.1,8.3,
elevated,A,ROF,1W,21/02/2020,7.8,0.6,8.4,
elevated,A,ROF,2W,21/02/2020,8.1,0.3,8.4,
elevated,A,ROF,3W,21/02/2020,8.1,0.3,8.4,
elevated,A,ROF,4W,21/02/2020,8.2,0.2,8.4,
elevated,A,ROF,5W,21/02/2020,8,0.4,8.4,
elevated,A,LST,2W,21/02/2020,8.2,0.2,8.4,
elevated,A,LST,3W,21/02/2020,8.5,0,8.5,
elevated,A,LST,4W,21/02/2020,8.7,0,8.7,
elevated,A,LST,1D,21/02/2020,8.4,0,8.4,
elevated,A,LST,2D,21/02/2020,8.4,0,8.4,
elevated,A,DPE,1W,21/02/2020,8.1,0.3,8.4,
elevated,A,DPE,2W,21/02/2020,8.3,0.1,8.4,
elevated,A,DPE,3W,21/02/2020,8.2,0.2,8.4,
elevated,A,DPE,4W,21/02/2020,8.4,0,8.4,
elevated,A,DPE,3D,21/02/2020,8.2,0.2,8.4,
elevated,A,ACY,1W,24/02/2020,7.4,0.6,8,
elevated,A,ACY,2W,24/02/2020,8,0,8,
elevated,A,ACY,3W,24/02/2020,6.8,1.2,8,
elevated,A,ACY,4W,24/02/2020,7.6,0.4,8,
elevated,A,ACY,2D,24/02/2020,7.8,0.2,8,
elevated,A,CAL,1W,24/02/2020,7.8,0.2,8,
elevated,A,CAL,2W,24/02/2020,7.6,0.4,8,
elevated,A,CAL,3W,24/02/2020,8,0,8,
elevated,A,CAL,4W,24/02/2020,7.7,0.3,8,
elevated,A,CAL,5W,24/02/2020,7.9,0.1,8,
elevated,A,ROF,1W,24/02/2020,7.7,0.3,8,
elevated,A,ROF,2W,24/02/2020,7.8,0.2,8,
elevated,A,ROF,3W,24/02/2020,8,0,8,
elevated,A,ROF,4W,24/02/2020,8.1,0,8.1,
elevated,A,ROF,5W,24/02/2020,7.8,0.2,8,
elevated,A,LST,2W,24/02/2020,7.9,0.1,8,
elevated,A,LST,3W,24/02/2020,8.2,0,8.2,
elevated,A,LST,4W,24/02/2020,8.6,0,8.6,
elevated,A,LST,1D,24/02/2020,8.3,0,8.3,
elevated,A,LST,2D,24/02/2020,8.4,0,8.4,
elevated,A,DPE,1W,24/02/2020,7.9,0.3,8.2,
elevated,A,DPE,2W,24/02/2020,7.9,0.3,8.2,
elevated,A,DPE,3W,24/02/2020,8.2,0,8.2,
elevated,A,DPE,4W,24/02/2020,8.2,0,8.2,
elevated,A,DPE,3D,24/02/2020,7.9,0.3,8.2,
elevated,A,ACY,1W,26/02/2020,7.8,0.2,8,
elevated,A,ACY,2W,26/02/2020,7.9,0.1,8,
elevated,A,ACY,3W,26/02/2020,7.7,0.3,8,
elevated,A,ACY,4W,26/02/2020,7.9,0.1,8,
elevated,A,ACY,2D,26/02/2020,7.8,0.2,8,
elevated,A,CAL,1W,26/02/2020,7.8,0.2,8,
elevated,A,CAL,2W,26/02/2020,7.8,0.2,8,
elevated,A,CAL,3W,26/02/2020,7.9,0.1,8,
elevated,A,CAL,4W,26/02/2020,7.9,0.1,8,
elevated,A,CAL,5W,26/02/2020,7.9,0.1,8,
elevated,A,ROF,1W,26/02/2020,7.8,0.2,8,
elevated,A,ROF,2W,26/02/2020,7.9,0.1,8,
elevated,A,ROF,3W,26/02/2020,7.9,0.1,8,
elevated,A,ROF,4W,26/02/2020,7.9,0.1,8,
elevated,A,ROF,5W,26/02/2020,7.8,0.2,8,
elevated,A,LST,2W,26/02/2020,7.9,0.1,8,
elevated,A,LST,3W,26/02/2020,8,0,8,
elevated,A,LST,4W,26/02/2020,8.5,0,8.5,
elevated,A,LST,1D,26/02/2020,8.2,0,8.2,
elevated,A,LST,2D,26/02/2020,8.2,0,8.2,
elevated,A,DPE,1W,26/02/2020,8,0.2,8.2,
elevated,A,DPE,2W,26/02/2020,8.1,0.1,8.2,
elevated,A,DPE,3W,26/02/2020,8.1,0.1,8.2,
elevated,A,DPE,4W,26/02/2020,8.1,0.1,8.2,
elevated,A,DPE,3D,26/02/2020,8.1,0.1,8.2,
elevated,A,ACY,1W,27/02/2020,7.6,0.4,8,
elevated,A,ACY,2W,27/02/2020,7.9,0.1,8,
elevated,A,ACY,3W,27/02/2020,7.5,0.5,8,
elevated,A,ACY,4W,27/02/2020,7.6,0.4,8,
elevated,A,ACY,2D,27/02/2020,7.7,0.3,8,
elevated,A,CAL,1W,27/02/2020,7.7,0.3,8,
elevated,A,CAL,2W,27/02/2020,7.7,0.3,8,
elevated,A,CAL,3W,27/02/2020,7.9,0.1,8,
elevated,A,CAL,4W,27/02/2020,7.8,0.2,8,
elevated,A,CAL,5W,27/02/2020,7.8,0.2,8,
elevated,A,ROF,1W,27/02/2020,7.6,0.4,8,
elevated,A,ROF,2W,27/02/2020,7.7,0.3,8,
elevated,A,ROF,3W,27/02/2020,7.8,0.2,8,
elevated,A,ROF,4W,27/02/2020,7.8,0.2,8,
elevated,A,ROF,5W,27/02/2020,7.7,0.3,8,
elevated,A,LST,2W,27/02/2020,7.8,0.2,8,
elevated,A,LST,3W,27/02/2020,7.9,0.1,8,
elevated,A,LST,4W,27/02/2020,8.4,0,8.4,
elevated,A,LST,1D,27/02/2020,8.1,0,8.1,
elevated,A,LST,2D,27/02/2020,8.1,0,8.1,
elevated,A,DPE,1W,27/02/2020,8,0,8,
elevated,A,DPE,2W,27/02/2020,7.9,0.1,8,
elevated,A,DPE,3W,27/02/2020,7.9,0.1,8,
elevated,A,DPE,4W,27/02/2020,8.1,0,8.1,
elevated,A,DPE,3D,27/02/2020,8,0,8,
elevated,A,ACY,1W,28/02/2020,7.8,0.2,8,
elevated,A,ACY,2W,28/02/2020,7.9,0.1,8,
elevated,A,ACY,3W,28/02/2020,7.5,0.5,8,
elevated,A,ACY,4W,28/02/2020,7.9,0.1,8,
elevated,A,ACY,2D,28/02/2020,7.8,0.2,8,
elevated,A,CAL,1W,28/02/2020,7.8,0.2,8,
elevated,A,CAL,2W,28/02/2020,7.6,0.4,8,
elevated,A,CAL,3W,28/02/2020,7.9,0.1,8,
elevated,A,CAL,4W,28/02/2020,7.7,0.3,8,
elevated,A,CAL,5W,28/02/2020,7.8,0.2,8,
elevated,A,ROF,1W,28/02/2020,7.7,0.3,8,
elevated,A,ROF,2W,28/02/2020,7.8,0.2,8,
elevated,A,ROF,3W,28/02/2020,7.8,0.2,8,
elevated,A,ROF,4W,28/02/2020,7.8,0.2,8,
elevated,A,ROF,5W,28/02/2020,7.8,0.2,8,
elevated,A,LST,2W,28/02/2020,7.8,0.2,8,
elevated,A,LST,3W,28/02/2020,7.9,0.1,8,
elevated,A,LST,4W,28/02/2020,,,,
elevated,A,LST,1D,28/02/2020,8,0,8,
elevated,A,LST,2D,28/02/2020,8,0,8,
elevated,A,DPE,1W,28/02/2020,7.7,0.3,8,
elevated,A,DPE,2W,28/02/2020,7.8,0.2,8,
elevated,A,DPE,3W,28/02/2020,7.9,0.1,8,
elevated,A,DPE,4W,28/02/2020,8,0,8,
elevated,A,DPE,3D,28/02/2020,7.9,0.1,8,
elevated,A,ACY,1W,2/3/20,7.1,0.9,8,
elevated,A,ACY,2W,2/3/20,7.7,0.3,8,
elevated,A,ACY,3W,2/3/20,6.6,1.4,8,
elevated,A,ACY,4W,2/3/20,7.5,0.5,8,
elevated,A,ACY,2D,2/3/20,7.4,0.6,8,
elevated,A,CAL,1W,2/3/20,7.5,0.5,8,
elevated,A,CAL,2W,2/3/20,7.4,0.6,8,
elevated,A,CAL,3W,2/3/20,7.7,0.3,8,
elevated,A,CAL,4W,2/3/20,7.5,0.5,8,
elevated,A,CAL,5W,2/3/20,7.6,0.4,8,
elevated,A,ROF,1W,2/3/20,7.5,0.5,8,
elevated,A,ROF,2W,2/3/20,7.5,0.5,8,
elevated,A,ROF,3W,2/3/20,7.6,0.4,8,
elevated,A,ROF,4W,2/3/20,7.7,0.3,8,
elevated,A,ROF,5W,2/3/20,7.5,0.5,8,
elevated,A,LST,2W,2/3/20,7.6,0.4,8,
elevated,A,LST,3W,2/3/20,7.9,0.1,8,
elevated,A,LST,4W,2/3/20,,,,
elevated,A,LST,1D,2/3/20,7.8,0.2,8,
elevated,A,LST,2D,2/3/20,7.9,0.1,8,
elevated,A,DPE,1W,2/3/20,7.5,0.5,8,
elevated,A,DPE,2W,2/3/20,7.6,0.4,8,
elevated,A,DPE,3W,2/3/20,7.6,0.4,8,
elevated,A,DPE,4W,2/3/20,7.7,0.3,8,
elevated,A,DPE,3D,2/3/20,7.6,0.4,8,
elevated,A,ACY,1W,3/3/20,7.9,0.1,8,
elevated,A,ACY,2W,3/3/20,8,0,8,
elevated,A,ACY,3W,3/3/20,7.7,0.3,8,
elevated,A,ACY,4W,3/3/20,7.7,0.3,8,
elevated,A,ACY,2D,3/3/20,7.9,0.1,8,
elevated,A,CAL,1W,3/3/20,7.8,0.2,8,
elevated,A,CAL,2W,3/3/20,7.8,0.2,8,
elevated,A,CAL,3W,3/3/20,7.9,0.1,8,
elevated,A,CAL,4W,3/3/20,7.9,0.1,8,
elevated,A,CAL,5W,3/3/20,7.9,0.1,8,
elevated,A,ROF,1W,3/3/20,7.6,0.4,8,
elevated,A,ROF,2W,3/3/20,7.9,0.1,8,
elevated,A,ROF,3W,3/3/20,7.8,0.2,8,
elevated,A,ROF,4W,3/3/20,7.9,0.1,8,
elevated,A,ROF,5W,3/3/20,7.9,0.1,8,
elevated,A,LST,2W,3/3/20,7.9,0.1,8,
elevated,A,LST,3W,3/3/20,7.9,0.1,8,
elevated,A,LST,4W,3/3/20,,,,
elevated,A,LST,1D,3/3/20,8,0,8,
elevated,A,LST,2D,3/3/20,7.9,0.1,8,
elevated,A,DPE,1W,3/3/20,7.9,0.1,8,
elevated,A,DPE,2W,3/3/20,7.9,0.1,8,
elevated,A,DPE,3W,3/3/20,7.9,0.1,8,
elevated,A,DPE,4W,3/3/20,8,0,8,
elevated,A,DPE,3D,3/3/20,7.8,0.2,8,
elevated,A,ACY,1W,4/3/20,7.8,0.2,8,
elevated,A,ACY,2W,4/3/20,7.8,0.2,8,
elevated,A,ACY,3W,4/3/20,7.7,0.3,8,
elevated,A,ACY,4W,4/3/20,7.9,0.1,8,
elevated,A,ACY,2D,4/3/20,7.8,0.2,8,
elevated,A,CAL,1W,4/3/20,7.8,0.2,8,
elevated,A,CAL,2W,4/3/20,7.7,0.3,8,
elevated,A,CAL,3W,4/3/20,8,0,8,
elevated,A,CAL,4W,4/3/20,7.8,0.2,8,
elevated,A,CAL,5W,4/3/20,7.9,0.1,8,
elevated,A,ROF,1W,4/3/20,7.8,0.2,8,
elevated,A,ROF,2W,4/3/20,7.9,0.1,8,
elevated,A,ROF,3W,4/3/20,7.9,0.1,8,
elevated,A,ROF,4W,4/3/20,7.9,0.1,8,
elevated,A,ROF,5W,4/3/20,7.8,0.2,8,
elevated,A,LST,2W,4/3/20,7.9,0.1,8,
elevated,A,LST,3W,4/3/20,7.9,0.1,8,
elevated,A,LST,4W,4/3/20,,,,
elevated,A,LST,1D,4/3/20,7.9,0.1,8,
elevated,A,LST,2D,4/3/20,7.9,0.1,8,
elevated,A,DPE,1W,4/3/20,7.8,0.2,8,
elevated,A,DPE,2W,4/3/20,7.9,0.1,8,
elevated,A,DPE,3W,4/3/20,7.9,0.1,8,
elevated,A,DPE,4W,4/3/20,7.9,0.1,8,
elevated,A,DPE,3D,4/3/20,7.8,0.2,8,
elevated,A,ACY,1W,5/3/20,7.6,0.4,8,
elevated,A,ACY,2W,5/3/20,7.8,0.2,8,
elevated,A,ACY,3W,5/3/20,7.6,0.4,8,
elevated,A,ACY,4W,5/3/20,7.7,0.3,8,
elevated,A,ACY,2D,5/3/20,7.7,0.3,8,
elevated,A,CAL,1W,5/3/20,7.7,0.3,8,
elevated,A,CAL,2W,5/3/20,7.8,0.2,8,
elevated,A,CAL,3W,5/3/20,7.9,0.1,8,
elevated,A,CAL,4W,5/3/20,7.7,0.3,8,
elevated,A,CAL,5W,5/3/20,7.9,0.1,8,
elevated,A,ROF,1W,5/3/20,7.6,0.4,8,
elevated,A,ROF,2W,5/3/20,7.7,0.3,8,
elevated,A,ROF,3W,5/3/20,7.8,0.2,8,
elevated,A,ROF,4W,5/3/20,7.8,0.2,8,
elevated,A,ROF,5W,5/3/20,7.7,0.3,8,
elevated,A,LST,2W,5/3/20,7.8,0.2,8,
elevated,A,LST,3W,5/3/20,7.9,0.1,8,
elevated,A,LST,4W,5/3/20,,,,
elevated,A,LST,1D,5/3/20,7.9,0.1,8,
elevated,A,LST,2D,5/3/20,7.9,0.1,8,
elevated,A,DPE,1W,5/3/20,7.9,0.1,8,
elevated,A,DPE,2W,5/3/20,7.7,0.3,8,
elevated,A,DPE,3W,5/3/20,7.8,0.2,8,
elevated,A,DPE,4W,5/3/20,7.8,0.2,8,
elevated,A,DPE,3D,5/3/20,7.9,0.1,8,
elevated,A,ACY,1W,6/3/20,7.8,0.6,8.4,
elevated,A,ACY,2W,6/3/20,7.9,0.3,8.2,
elevated,A,ACY,3W,6/3/20,7.4,1.8,9.2,
elevated,A,ACY,4W,6/3/20,7.9,0.3,8.2,
elevated,A,ACY,2D,6/3/20,7.8,0.6,8.4,
elevated,A,CAL,1W,6/3/20,7.9,0.3,8.2,
elevated,A,CAL,2W,6/3/20,7.7,0.9,8.6,
elevated,A,CAL,3W,6/3/20,7.9,0.3,8.2,
elevated,A,CAL,4W,6/3/20,7.9,0.3,8.2,
elevated,A,CAL,5W,6/3/20,7.8,0.6,8.4,
elevated,A,ROF,1W,6/3/20,7.8,0.6,8.4,
elevated,A,ROF,2W,6/3/20,7.9,0.3,8.2,
elevated,A,ROF,3W,6/3/20,7.8,0.6,8.4,
elevated,A,ROF,4W,6/3/20,7.9,0.3,8.2,
elevated,A,ROF,5W,6/3/20,7.7,0.9,8.6,
elevated,A,LST,2W,6/3/20,7.8,0.6,8.4,
elevated,A,LST,3W,6/3/20,8,0.1,8.1,
elevated,A,LST,4W,6/3/20,,,,
elevated,A,LST,1D,6/3/20,7.9,0.3,8.2,
elevated,A,LST,2D,6/3/20,7.9,0.3,8.2,
elevated,A,DPE,1W,6/3/20,7.8,0.6,8.4,
elevated,A,DPE,2W,6/3/20,7.9,0.3,8.2,
elevated,A,DPE,3W,6/3/20,7.9,0.3,8.2,
elevated,A,DPE,4W,6/3/20,7.9,0.3,8.2,
elevated,A,DPE,3D,6/3/20,7.8,0.6,8.4,
elevated,A,ACY,1W,9/3/20,7.3,0.7,8,
elevated,A,ACY,2W,9/3/20,7.8,0.2,8,
elevated,A,ACY,3W,9/3/20,7.4,0.6,8,
elevated,A,ACY,4W,9/3/20,7.5,0.5,8,
elevated,A,ACY,2D,9/3/20,7.7,0.3,8,
elevated,A,CAL,1W,9/3/20,7.6,0.4,8,
elevated,A,CAL,2W,9/3/20,7.8,0.2,8,
elevated,A,CAL,3W,9/3/20,7.9,0.1,8,
elevated,A,CAL,4W,9/3/20,7.6,0.3,8,
elevated,A,CAL,5W,9/3/20,8,0,8,
elevated,A,ROF,1W,9/3/20,7.5,0.5,8,
elevated,A,ROF,2W,9/3/20,7.6,0.4,8,
elevated,A,ROF,3W,9/3/20,7.9,0.1,8,
elevated,A,ROF,4W,9/3/20,7.6,0.4,8,
elevated,A,ROF,5W,9/3/20,7.9,0.1,8,
elevated,A,LST,2W,9/3/20,7.9,0.1,8,
elevated,A,LST,3W,9/3/20,7.9,0.1,8,
elevated,A,LST,4W,9/3/20,,,,
elevated,A,LST,1D,9/3/20,8,0,8,
elevated,A,LST,2D,9/3/20,7.9,0.1,8,
elevated,A,DPE,1W,9/3/20,7.7,0.3,8,
elevated,A,DPE,2W,9/3/20,7.7,0.3,8,
elevated,A,DPE,3W,9/3/20,7.7,0.3,8,
elevated,A,DPE,4W,9/3/20,7.8,0.2,8,
elevated,A,DPE,3D,9/3/20,7.9,0.1,8,
elevated,A,ACY,1W,10/3/20,7.7,0.1,7.8,
elevated,A,ACY,2W,10/3/20,7.9,0,7.9,
elevated,A,ACY,3W,10/3/20,7.4,0.4,7.8,
elevated,A,ACY,4W,10/3/20,7.8,0,7.8,
elevated,A,ACY,2D,10/3/20,7.8,0,7.8,
elevated,A,CAL,1W,10/3/20,7.8,0.2,8,
elevated,A,CAL,2W,10/3/20,7.8,0.2,8,
elevated,A,CAL,3W,10/3/20,7.7,0.3,8,
elevated,A,CAL,4W,10/3/20,7.8,0.2,8,
elevated,A,CAL,5W,10/3/20,7.8,0.2,8,
elevated,A,ROF,1W,10/3/20,8,0,8,
elevated,A,ROF,2W,10/3/20,7.8,0.2,8,
elevated,A,ROF,3W,10/3/20,7.9,0.1,8,
elevated,A,ROF,4W,10/3/20,7.9,0.1,8,
elevated,A,ROF,5W,10/3/20,7.9,0.1,8,
elevated,A,LST,2W,10/3/20,7.9,0.1,8,
elevated,A,LST,3W,10/3/20,7.9,0.1,8,
elevated,A,LST,4W,10/3/20,,,,
elevated,A,LST,1D,10/3/20,8,0,8,
elevated,A,LST,2D,10/3/20,8,0,8,
elevated,A,DPE,1W,10/3/20,7.8,0.2,8,
elevated,A,DPE,2W,10/3/20,7.8,0.2,8,
elevated,A,DPE,3W,10/3/20,7.9,0.1,8,
elevated,A,DPE,4W,10/3/20,7.9,0.1,8,
elevated,A,DPE,3D,10/3/20,7.9,0.1,8,
elevated,A,ACY,1W,11/3/20,,,,
elevated,A,ACY,2W,11/3/20,,,,
elevated,A,ACY,3W,11/3/20,,,,
elevated,A,ACY,4W,11/3/20,,,,
elevated,A,ACY,2D,11/3/20,,,,
elevated,A,CAL,1W,11/3/20,7.8,0.2,8,
elevated,A,CAL,2W,11/3/20,7.8,0.2,8,
elevated,A,CAL,3W,11/3/20,7.9,0.1,8,
elevated,A,CAL,4W,11/3/20,7.8,0.2,8,
elevated,A,CAL,5W,11/3/20,7.9,0.1,8,
elevated,A,ROF,1W,11/3/20,,,,
elevated,A,ROF,2W,11/3/20,,,,
elevated,A,ROF,3W,11/3/20,,,,
elevated,A,ROF,4W,11/3/20,,,,
elevated,A,ROF,5W,11/3/20,,,,
elevated,A,LST,2W,11/3/20,7.9,0.1,8,
elevated,A,LST,3W,11/3/20,8,0,8,
elevated,A,LST,4W,11/3/20,,,,
elevated,A,LST,1D,11/3/20,7.9,0.1,8,
elevated,A,LST,2D,11/3/20,7.9,0.1,8,
elevated,A,DPE,1W,11/3/20,7.8,0.2,8,
elevated,A,DPE,2W,11/3/20,7.7,0.3,8,
elevated,A,DPE,3W,11/3/20,7.8,0.2,8,
elevated,A,DPE,4W,11/3/20,7.9,0.1,8,
elevated,A,DPE,3D,11/3/20,7.8,0.2,8,
elevated,A,ACY,1W,12/3/20,7.3,0.3,7.6,
elevated,A,ACY,2W,12/3/20,7.8,0,7.8,
elevated,A,ACY,3W,12/3/20,6.9,0.7,7.6,
elevated,A,ACY,4W,12/3/20,7.5,0.1,7.6,
elevated,A,ACY,2D,12/3/20,7.4,0.2,7.6,
elevated,A,CAL,1W,12/3/20,7.7,0.3,8,
elevated,A,CAL,2W,12/3/20,7.7,0.3,8,
elevated,A,CAL,3W,12/3/20,8,0,8,
elevated,A,CAL,4W,12/3/20,7.9,0.1,8,
elevated,A,CAL,5W,12/3/20,7.9,0.1,8,
elevated,A,ROF,1W,12/3/20,7.5,0.3,7.8,
elevated,A,ROF,2W,12/3/20,7.5,0.3,7.8,
elevated,A,ROF,3W,12/3/20,7.6,0.2,7.8,
elevated,A,ROF,4W,12/3/20,7.6,0.2,7.8,
elevated,A,ROF,5W,12/3/20,7.6,0.2,7.8,
elevated,A,LST,2W,12/3/20,7.7,0.3,8,
elevated,A,LST,3W,12/3/20,7.9,0.1,8,
elevated,A,LST,4W,12/3/20,,,,
elevated,A,LST,1D,12/3/20,7.8,0.2,8,
elevated,A,LST,2D,12/3/20,8,0,8,
elevated,A,DPE,1W,12/3/20,7.8,0,7.8,
elevated,A,DPE,2W,12/3/20,7.9,0,7.9,
elevated,A,DPE,3W,12/3/20,7.9,0,7.9,
elevated,A,DPE,4W,12/3/20,7.9,0,7.9,
elevated,A,DPE,3D,12/3/20,7.8,0,7.8,
elevated,A,ACY,1W,13/03/2020,7.4,0,7.4,
elevated,A,ACY,2W,13/03/2020,7.7,0,7.7,
elevated,A,ACY,3W,13/03/2020,7.2,0.2,7.4,
elevated,A,ACY,4W,13/03/2020,7.5,0,7.5,
elevated,A,ACY,2D,13/03/2020,7.5,0,7.5,
elevated,A,CAL,1W,13/03/2020,7.7,0.1,7.8,
elevated,A,CAL,2W,13/03/2020,7.7,0.1,7.8,
elevated,A,CAL,3W,13/03/2020,7.9,0,7.9,
elevated,A,CAL,4W,13/03/2020,7.7,0.1,7.8,
elevated,A,CAL,5W,13/03/2020,7.8,0,7.8,
elevated,A,ROF,1W,13/03/2020,7.6,0.1,7.7,
elevated,A,ROF,2W,13/03/2020,7.7,0,7.7,
elevated,A,ROF,3W,13/03/2020,7.7,0,7.7,
elevated,A,ROF,4W,13/03/2020,7.6,0.1,7.7,
elevated,A,ROF,5W,13/03/2020,7.6,0.1,7.7,
elevated,A,LST,2W,13/03/2020,7.9,0.1,8,
elevated,A,LST,3W,13/03/2020,7.9,0.1,8,
elevated,A,LST,4W,13/03/2020,,,,
elevated,A,LST,1D,13/03/2020,8,0,8,
elevated,A,LST,2D,13/03/2020,7.9,0.1,8,
elevated,A,DPE,1W,13/03/2020,7.6,0.1,7.7,
elevated,A,DPE,2W,13/03/2020,7.7,0,7.7,
elevated,A,DPE,3W,13/03/2020,7.7,0,7.7,
elevated,A,DPE,4W,13/03/2020,7.8,0,7.7,
elevated,A,DPE,3D,13/03/2020,7.7,0,7.7,
elevated,A,ACY,1W,16/03/2020,7,0.3,7.3,
elevated,A,ACY,2W,16/03/2020,7.5,0,7.5,
elevated,A,ACY,3W,16/03/2020,6.5,0.8,7.3,
elevated,A,ACY,4W,16/03/2020,7.2,0.1,7.3,
elevated,A,ACY,2D,16/03/2020,7.1,0.2,7.3,
elevated,A,CAL,1W,16/03/2020,7.4,0,7.4,
elevated,A,CAL,2W,16/03/2020,7.3,0.1,7.4,
elevated,A,CAL,3W,16/03/2020,7.6,0,7.6,
elevated,A,CAL,4W,16/03/2020,7.3,0.1,7.4,
elevated,A,CAL,5W,16/03/2020,7.6,0,7.6,
elevated,A,ROF,1W,16/03/2020,7.3,0.3,7.6,
elevated,A,ROF,2W,16/03/2020,7.4,0.2,7.6,
elevated,A,ROF,3W,16/03/2020,7.4,0.2,7.6,
elevated,A,ROF,4W,16/03/2020,7.5,0.1,7.6,
elevated,A,ROF,5W,16/03/2020,7.4,0.2,7.6,
elevated,A,LST,2W,16/03/2020,7.6,0,7.6,
elevated,A,LST,3W,16/03/2020,7.8,0,7.8,
elevated,A,LST,4W,16/03/2020,,,,
elevated,A,LST,1D,16/03/2020,7.9,0,7.9,
elevated,A,LST,2D,16/03/2020,7.7,0,7.7,
elevated,A,DPE,1W,16/03/2020,7.4,0.2,7.6,
elevated,A,DPE,2W,16/03/2020,7.2,0.4,7.6,
elevated,A,DPE,3W,16/03/2020,7.4,0.2,7.6,
elevated,A,DPE,4W,16/03/2020,7.5,0.1,7.6,
elevated,A,DPE,3D,16/03/2020,7.3,0.3,7.6,
elevated,A,ACY,1W,18/03/2020,7.2,0,7.2,
