"greenhouse","species","plant_no","date","drought_phase","phase_day","total_day","start_pot_weight_kg","water.added.l","result_pot_weight_kg","water_lost_kg","days_since_water","water_lost_per_day_kg","start_swc_estimate","result_swc_estimate","plant","resprouter","co2","swc_diff","start_swc_standardized","result_swc_standardized","transpiration_g_day"
"F","CAL","1D",2020-02-05,"1",10,14,8.9,0.1,9,-0.0999999999999996,1,-0.1,59.3220338983051,61.4406779661017,"FCAL1D","R-","ambient",9.8870056479661,49.435028250339,51.5536723181356,100
"F","CAL","1D",2020-02-06,"1",11,15,8.9,0.1,9,-0.0999999999999996,1,-0.1,59.3220338983051,61.4406779661017,"FCAL1D","R-","ambient",9.8870056479661,49.435028250339,51.5536723181356,100
"F","CAL","1D",2020-02-07,"1",12,16,8.8,0.2,9,-0.199999999999999,1,-0.2,57.2033898305085,61.4406779661017,"FCAL1D","R-","ambient",9.8870056479661,47.3163841825424,51.5536723181356,200
"F","CAL","1D",2020-02-04,"1",9,13,8.8,0.2,9,-0.199999999999999,1,-0.2,57.2033898305085,61.4406779661017,"FCAL1D","R-","ambient",9.8870056479661,47.3163841825424,51.5536723181356,200
"F","CAL","1D",2020-02-10,"1",15,19,8.9,0.1,9,-0.0999999999999996,1,-0.1,59.3220338983051,61.4406779661017,"FCAL1D","R-","ambient",9.8870056479661,49.435028250339,51.5536723181356,100
"F","CAL","1D",2020-02-11,"1",16,20,8.9,0.1,9,-0.0999999999999996,1,-0.1,59.3220338983051,61.4406779661017,"FCAL1D","R-","ambient",9.8870056479661,49.435028250339,51.5536723181356,100
"F","CAL","1D",2020-02-12,"1",17,21,8.8,0.2,9,-0.199999999999999,1,-0.2,57.2033898305085,61.4406779661017,"FCAL1D","R-","ambient",9.8870056479661,47.3163841825424,51.5536723181356,200
"F","CAL","1D",2020-02-13,"1",18,22,8.9,0.1,9,-0.0999999999999996,1,-0.1,59.3220338983051,61.4406779661017,"FCAL1D","R-","ambient",9.8870056479661,49.435028250339,51.5536723181356,100
"F","CAL","1D",2020-02-24,"2",1,33,8,0,8,-0.300000000000001,3,-0.1,40.2542372881356,40.2542372881356,"FCAL1D","R-","ambient",9.8870056479661,30.3672316401695,30.3672316401695,100
"F","CAL","1D",2020-02-25,"2",2,34,8,0,8,0,1,0,40.2542372881356,40.2542372881356,"FCAL1D","R-","ambient",9.8870056479661,30.3672316401695,30.3672316401695,0
"F","CAL","1D",2020-02-26,"2",3,35,7.9,0.1,8,-0.0999999999999996,1,-0.1,38.135593220339,40.2542372881356,"FCAL1D","R-","ambient",9.8870056479661,28.2485875723729,30.3672316401695,100
"F","CAL","1D",2020-02-27,"2",4,36,7.9,0.1,8,-0.0999999999999996,1,-0.1,38.135593220339,40.2542372881356,"FCAL1D","R-","ambient",9.8870056479661,28.2485875723729,30.3672316401695,100
"F","CAL","1D",2020-02-28,"2",5,37,7.9,0.1,8,-0.0999999999999996,1,-0.1,38.135593220339,40.2542372881356,"FCAL1D","R-","ambient",9.8870056479661,28.2485875723729,30.3672316401695,100
"F","CAL","1D",2020-03-02,"2",8,40,7.7,0.3,8,-0.3,3,-0.1,33.8983050847458,40.2542372881356,"FCAL1D","R-","ambient",9.8870056479661,24.0112994367797,30.3672316401695,100
"F","CAL","1D",2020-03-03,"2",9,41,8,0,8,0,1,0,40.2542372881356,40.2542372881356,"FCAL1D","R-","ambient",9.8870056479661,30.3672316401695,30.3672316401695,0
"F","CAL","1D",2020-03-04,"2",10,42,7.8,0.2,8,-0.2,1,-0.2,36.0169491525424,40.2542372881356,"FCAL1D","R-","ambient",9.8870056479661,26.1299435045763,30.3672316401695,200
"F","CAL","1D",2020-02-09,"1",14,18,8.7,0.3,9,-0.300000000000001,2,-0.15,55.0847457627119,61.4406779661017,"FCAL1D","R-","ambient",9.8870056479661,45.1977401147458,51.5536723181356,150
"F","CAL","1D",2020-03-05,"2",11,43,7.9,0.1,8,-0.0999999999999996,1,-0.1,38.135593220339,40.2542372881356,"FCAL1D","R-","ambient",9.8870056479661,28.2485875723729,30.3672316401695,100
"F","CAL","1D",2020-03-06,"2",12,44,7.9,0.3,8.2,-0.0999999999999996,1,-0.1,38.135593220339,44.4915254237288,"FCAL1D","R-","ambient",9.8870056479661,28.2485875723729,34.6045197757627,100
"F","CAL","1D",2020-03-09,"2",15,47,7.8,0.2,8,-0.399999999999999,3,-0.13,36.0169491525424,40.2542372881356,"FCAL1D","R-","ambient",9.8870056479661,26.1299435045763,30.3672316401695,130
"F","CAL","1D",2020-03-10,"2",16,48,7.9,0.1,8,-0.0999999999999996,1,-0.1,38.135593220339,40.2542372881356,"FCAL1D","R-","ambient",9.8870056479661,28.2485875723729,30.3672316401695,100
"F","CAL","1D",2020-03-11,"2",17,49,7.9,0.1,8,-0.0999999999999996,1,-0.1,38.135593220339,40.2542372881356,"FCAL1D","R-","ambient",9.8870056479661,28.2485875723729,30.3672316401695,100
"F","CAL","1D",2020-03-12,"2",18,50,7.7,0.3,8,-0.3,1,-0.3,33.8983050847458,40.2542372881356,"FCAL1D","R-","ambient",9.8870056479661,24.0112994367797,30.3672316401695,300
"F","CAL","1D",2020-03-28,"3",1,66,7.4,0,7.4,0,3,0,27.542372881356,27.542372881356,"FCAL1D","R-","ambient",9.8870056479661,17.6553672333898,17.6553672333898,0
"F","CAL","1D",2020-04-01,"3",5,70,7.2,0,7.2,-0.2,4,-0.05,23.3050847457627,23.3050847457627,"FCAL1D","R-","ambient",9.8870056479661,13.4180790977966,13.4180790977966,50
"F","CAL","1D",2020-04-03,"3",7,72,7.2,0,7.2,0,2,0,23.3050847457627,23.3050847457627,"FCAL1D","R-","ambient",9.8870056479661,13.4180790977966,13.4180790977966,0
"F","CAL","1D",2020-04-06,"3",10,75,7.2,0,7.2,0,3,0,23.3050847457627,23.3050847457627,"FCAL1D","R-","ambient",9.8870056479661,13.4180790977966,13.4180790977966,0
"F","CAL","1D",2020-04-08,"3",12,77,7.2,0,7.2,0,2,0,23.3050847457627,23.3050847457627,"FCAL1D","R-","ambient",9.8870056479661,13.4180790977966,13.4180790977966,0
"F","CAL","1D",2020-04-09,"3",13,78,7.1,0,7.1,-0.100000000000001,1,-0.1,21.1864406779661,21.1864406779661,"FCAL1D","R-","ambient",9.8870056479661,11.29943503,11.29943503,100
"F","CAL","1D",2020-04-10,"3",14,79,7.1,0,7.1,0,1,0,21.1864406779661,21.1864406779661,"FCAL1D","R-","ambient",9.8870056479661,11.29943503,11.29943503,0
"F","CAL","1D",2020-04-11,"3",15,80,7.1,0,7.1,0,1,0,21.1864406779661,21.1864406779661,"FCAL1D","R-","ambient",9.8870056479661,11.29943503,11.29943503,0
"F","CAL","1W",2020-01-29,"1",3,7,8.9,0.1,9,-0.0999999999999996,1,-0.1,59.3220338983051,61.4406779661017,"FCAL1W","R-","ambient",9.4361991743729,49.8858347239322,52.0044787917288,100
"F","CAL","1W",2020-01-30,"1",4,8,8.8,0.2,9,-0.199999999999999,1,-0.2,57.2033898305085,61.4406779661017,"FCAL1W","R-","ambient",9.4361991743729,47.7671906561356,52.0044787917288,200
"F","CAL","1W",2020-01-31,"1",5,9,8.8,0.2,9,-0.199999999999999,1,-0.2,57.2033898305085,61.4406779661017,"FCAL1W","R-","ambient",9.4361991743729,47.7671906561356,52.0044787917288,200
"F","CAL","1W",2020-02-03,"1",8,12,8.5,0.5,9,-0.5,3,-0.17,50.8474576271187,61.4406779661017,"FCAL1W","R-","ambient",9.4361991743729,41.4112584527458,52.0044787917288,170
"F","CAL","1W",2020-02-04,"1",9,13,8.9,0.1,9,-0.0999999999999996,1,-0.1,59.3220338983051,61.4406779661017,"FCAL1W","R-","ambient",9.4361991743729,49.8858347239322,52.0044787917288,100
"F","CAL","1W",2020-02-05,"1",10,14,8.9,0.1,9,-0.0999999999999996,1,-0.1,59.3220338983051,61.4406779661017,"FCAL1W","R-","ambient",9.4361991743729,49.8858347239322,52.0044787917288,100
"F","CAL","1W",2020-02-06,"1",11,15,8.8,0.2,9,-0.199999999999999,1,-0.2,57.2033898305085,61.4406779661017,"FCAL1W","R-","ambient",9.4361991743729,47.7671906561356,52.0044787917288,200
"F","CAL","1W",2020-02-07,"1",12,16,8.9,0.1,9,-0.0999999999999996,1,-0.1,59.3220338983051,61.4406779661017,"FCAL1W","R-","ambient",9.4361991743729,49.8858347239322,52.0044787917288,100
"F","CAL","1W",2020-02-09,"1",14,18,8.4,0.6,9,-0.6,2,-0.3,48.7288135593221,61.4406779661017,"FCAL1W","R-","ambient",9.4361991743729,39.2926143849492,52.0044787917288,300
"F","CAL","1W",2020-02-10,"1",15,19,9,0,9,0,1,0,61.4406779661017,61.4406779661017,"FCAL1W","R-","ambient",9.4361991743729,52.0044787917288,52.0044787917288,0
"F","CAL","1W",2020-02-11,"1",16,20,8.8,0.2,9,-0.199999999999999,1,-0.2,57.2033898305085,61.4406779661017,"FCAL1W","R-","ambient",9.4361991743729,47.7671906561356,52.0044787917288,200
"F","CAL","1W",2020-02-12,"1",17,21,8.8,0.2,9,-0.199999999999999,1,-0.2,57.2033898305085,61.4406779661017,"FCAL1W","R-","ambient",9.4361991743729,47.7671906561356,52.0044787917288,200
"F","CAL","1W",2020-01-28,"1",2,6,8.9,0.1,9,-0.0999999999999996,1,-0.1,59.3220338983051,61.4406779661017,"FCAL1W","R-","ambient",9.4361991743729,49.8858347239322,52.0044787917288,100
"F","CAL","1W",2020-02-24,"2",1,33,7.6,0.4,8,-0.700000000000001,3,-0.23,31.7796610169492,40.2542372881356,"FCAL1W","R-","ambient",9.4361991743729,22.3434618425763,30.8180381137627,230
"F","CAL","1W",2020-02-25,"2",2,34,7.9,0.1,8,-0.0999999999999996,1,-0.1,38.135593220339,40.2542372881356,"FCAL1W","R-","ambient",9.4361991743729,28.6993940459661,30.8180381137627,100
"F","CAL","1W",2020-02-26,"2",3,35,7.9,0.1,8,-0.0999999999999996,1,-0.1,38.135593220339,40.2542372881356,"FCAL1W","R-","ambient",9.4361991743729,28.6993940459661,30.8180381137627,100
"F","CAL","1W",2020-02-27,"2",4,36,7.7,0.3,8,-0.3,1,-0.3,33.8983050847458,40.2542372881356,"FCAL1W","R-","ambient",9.4361991743729,24.4621059103729,30.8180381137627,300
"F","CAL","1W",2020-02-28,"2",5,37,7.8,0.2,8,-0.2,1,-0.2,36.0169491525424,40.2542372881356,"FCAL1W","R-","ambient",9.4361991743729,26.5807499781695,30.8180381137627,200
"F","CAL","1W",2020-03-02,"2",8,40,7.3,0.7,8,-0.7,3,-0.23,25.4237288135593,40.2542372881356,"FCAL1W","R-","ambient",9.4361991743729,15.9875296391864,30.8180381137627,230
"F","CAL","1W",2020-03-03,"2",9,41,7.9,0.1,8,-0.0999999999999996,1,-0.1,38.135593220339,40.2542372881356,"FCAL1W","R-","ambient",9.4361991743729,28.6993940459661,30.8180381137627,100
"F","CAL","1W",2020-03-04,"2",10,42,7.7,0.3,8,-0.3,1,-0.3,33.8983050847458,40.2542372881356,"FCAL1W","R-","ambient",9.4361991743729,24.4621059103729,30.8180381137627,300
"F","CAL","1W",2020-03-05,"2",11,43,7.7,0.3,8,-0.3,1,-0.3,33.8983050847458,40.2542372881356,"FCAL1W","R-","ambient",9.4361991743729,24.4621059103729,30.8180381137627,300
"F","CAL","1W",2020-03-06,"2",12,44,7.8,0.6,8.4,-0.2,1,-0.2,36.0169491525424,48.7288135593221,"FCAL1W","R-","ambient",9.4361991743729,26.5807499781695,39.2926143849492,200
"F","CAL","1W",2020-03-09,"2",15,47,7.7,0.3,8,-0.7,3,-0.23,33.8983050847458,40.2542372881356,"FCAL1W","R-","ambient",9.4361991743729,24.4621059103729,30.8180381137627,230
"F","CAL","1W",2020-03-10,"2",16,48,7.8,0.2,8,-0.2,1,-0.2,36.0169491525424,40.2542372881356,"FCAL1W","R-","ambient",9.4361991743729,26.5807499781695,30.8180381137627,200
"F","CAL","1W",2020-02-13,"1",18,22,8.8,0.2,9,-0.199999999999999,1,-0.2,57.2033898305085,61.4406779661017,"FCAL1W","R-","ambient",9.4361991743729,47.7671906561356,52.0044787917288,200
"F","CAL","1W",2020-01-27,"1",1,5,8.6,0.4,9,-0.4,3,-0.13,52.9661016949153,61.4406779661017,"FCAL1W","R-","ambient",9.4361991743729,43.5299025205424,52.0044787917288,130
"F","CAL","1W",2020-03-11,"2",17,49,7.8,0.2,8,-0.2,1,-0.2,36.0169491525424,40.2542372881356,"FCAL1W","R-","ambient",9.4361991743729,26.5807499781695,30.8180381137627,200
"F","CAL","1W",2020-03-12,"2",18,50,7.8,0.2,8,-0.2,1,-0.2,36.0169491525424,40.2542372881356,"FCAL1W","R-","ambient",9.4361991743729,26.5807499781695,30.8180381137627,200
"F","CAL","1W",2020-03-28,"3",1,66,6.9,0.1,7,-0.3,3,-0.1,16.9491525423729,19.0677966101695,"FCAL1W","R-","ambient",9.4361991743729,7.512953368,9.6315974357966,100
"F","CAL","1W",2020-04-01,"3",5,70,6.9,0.1,7,-0.0999999999999996,4,-0.02,16.9491525423729,19.0677966101695,"FCAL1W","R-","ambient",9.4361991743729,7.512953368,9.6315974357966,20
"F","CAL","1W",2020-04-03,"3",7,72,6.9,0.2,7.1,-0.0999999999999996,2,-0.05,16.9491525423729,21.1864406779661,"FCAL1W","R-","ambient",9.4361991743729,7.512953368,11.7502415035932,50
"F","CAL","1W",2020-04-06,"3",10,75,6.9,0.1,7,-0.199999999999999,3,-0.07,16.9491525423729,19.0677966101695,"FCAL1W","R-","ambient",9.4361991743729,7.512953368,9.6315974357966,70
"F","CAL","1W",2020-04-08,"3",12,77,6.9,0.1,7,-0.0999999999999996,2,-0.05,16.9491525423729,19.0677966101695,"FCAL1W","R-","ambient",9.4361991743729,7.512953368,9.6315974357966,50
"F","CAL","1W",2020-04-09,"3",13,78,6.9,0.1,7,-0.0999999999999996,1,-0.1,16.9491525423729,19.0677966101695,"FCAL1W","R-","ambient",9.4361991743729,7.512953368,9.6315974357966,100
"F","CAL","1W",2020-04-10,"3",14,79,6.9,0.1,7,-0.0999999999999996,1,-0.1,16.9491525423729,19.0677966101695,"FCAL1W","R-","ambient",9.4361991743729,7.512953368,9.6315974357966,100
"F","CAL","1W",2020-04-11,"3",15,80,6.9,0,6.9,-0.0999999999999996,1,-0.1,16.9491525423729,16.9491525423729,"FCAL1W","R-","ambient",9.4361991743729,7.512953368,7.512953368,100
"F","CAL","2W",2020-02-13,"1",18,22,8.9,0.1,9,-0.0999999999999996,1,-0.1,59.3220338983051,61.4406779661017,"FCAL2W","R-","ambient",9.4688375813729,49.8531963169322,51.9718403847288,100
"F","CAL","2W",2020-02-24,"2",1,33,7.8,0.2,8,-0.500000000000001,3,-0.17,36.0169491525424,40.2542372881356,"FCAL2W","R-","ambient",9.4688375813729,26.5481115711695,30.7853997067627,170
"F","CAL","2W",2020-02-25,"2",2,34,7.8,0.2,8,-0.2,1,-0.2,36.0169491525424,40.2542372881356,"FCAL2W","R-","ambient",9.4688375813729,26.5481115711695,30.7853997067627,200
"F","CAL","2W",2020-01-31,"1",5,9,9,0,9,0,1,0,61.4406779661017,61.4406779661017,"FCAL2W","R-","ambient",9.4688375813729,51.9718403847288,51.9718403847288,0
"F","CAL","2W",2020-02-03,"1",8,12,8.2,0.8,9,-0.800000000000001,3,-0.27,44.4915254237288,61.4406779661017,"FCAL2W","R-","ambient",9.4688375813729,35.0226878423559,51.9718403847288,270
"F","CAL","2W",2020-02-04,"1",9,13,8.7,0.3,9,-0.300000000000001,1,-0.3,55.0847457627119,61.4406779661017,"FCAL2W","R-","ambient",9.4688375813729,45.615908181339,51.9718403847288,300
"F","CAL","2W",2020-02-05,"1",10,14,8.8,0.2,9,-0.199999999999999,1,-0.2,57.2033898305085,61.4406779661017,"FCAL2W","R-","ambient",9.4688375813729,47.7345522491356,51.9718403847288,200
"F","CAL","2W",2020-02-06,"1",11,15,8.8,0.2,9,-0.199999999999999,1,-0.2,57.2033898305085,61.4406779661017,"FCAL2W","R-","ambient",9.4688375813729,47.7345522491356,51.9718403847288,200
"F","CAL","2W",2020-02-07,"1",12,16,8.7,0.3,9,-0.300000000000001,1,-0.3,55.0847457627119,61.4406779661017,"FCAL2W","R-","ambient",9.4688375813729,45.615908181339,51.9718403847288,300
"F","CAL","2W",2020-02-09,"1",14,18,8.6,0.4,9,-0.4,2,-0.2,52.9661016949153,61.4406779661017,"FCAL2W","R-","ambient",9.4688375813729,43.4972641135424,51.9718403847288,200
"F","CAL","2W",2020-02-10,"1",15,19,8.9,0.1,9,-0.0999999999999996,1,-0.1,59.3220338983051,61.4406779661017,"FCAL2W","R-","ambient",9.4688375813729,49.8531963169322,51.9718403847288,100
